"sampleID"	"MTOR"	"RPS6KA1"	"YBX1"	"JUN"	"RBM15"	"SHC1"	"AKT3"	"FN1"	"RAF1"	"CTNNB1"	"GSK3B"	"CCNB1"	"RAD50"	"BAK1"	"MAPK14"	"EGFR"	"SERPINE1"	"CAV1"	"EIF4EBP1"	"CCNE2"	"RPS6"	"GATA3"	"MAPK8"	"PTEN"	"CASP7"	"BAD"	"MRE11A"	"PGR"	"BIRC2"	"ATM"	"CHEK1"	"FOXM1"	"GAPDH"	"CDKN1B"	"ERBB3"	"BRCA2"	"RB1"	"AKT1"	"RAD51"	"RAB11A"	"MAP2K1"	"TSC2"	"MYH11"	"MAPK3"	"CDH1"	"CLDN7"	"TP53"	"ERBB2"	"RPS6KB1"	"CDH2"	"RAB11B"	"AKT2"	"GSK3A"	"XRCC1"	"AKT1S1"	"PCNA"	"BCL2L1"	"COL6A1"	"BID"	"ARAF"	"AR"
"TCGA-67-6215"	0.931919324071586	0.375474335565064	0.0590780733734086	0.0989625493580485	0.0698188549393278	0.0760914780828073	0.885726902913199	0.183967335892419	0.0350557062432537	0.0772949396008358	0.0611525144529423	0.937984698069254	0.0513465094637471	0.257603855837532	0.0701909667940444	0.092413746785656	0.0664483444757476	0.0578794428153325	0.0631308942913127	0.0831677602231376	0.0806347927579115	0.643738677969276	0.905595011903301	0.0131653454612144	0.0785827581761626	0.116806684879455	0.0686305058928304	0.0959585288179381	0.071480948268859	0.018084086014561	0.0578204730976753	0.0916836222485898	0.072953248000334	0.121174031878773	0.219834097647268	0.783881131840659	0.051334164129399	0.112142189897713	0.058734964948447	0.0448279656168913	0.0753116327018409	0.0984882690292006	0.0539383654245787	0.085789609962128	0.173228805539827	0.055807833063007	0.0696607726856841	0.0804866454179711	0.0564262364593225	0.0888178765928602	0.0958857580988077	0.0942333704855643	0.0586016019068666	0.0685216891865138	0.86612893636446	0.0514370408940982	0.0543331795125867	0.0776548868091231	0.0735425955655994	0.34753691816597	0.752970810670573
"TCGA-75-6205"	0.947595102480167	0.770370880085591	0.0688303728498527	0.127226146921377	0.110112237561643	0.100551803366181	0.827368236155168	0.260910028084758	0.0695950612980044	0.103811632608997	0.0713649726572777	0.904290527706237	0.0828356799135113	0.4265991607891	0.0783720926221997	0.291570360395335	0.116978089636828	0.121983232375178	0.112177801366943	0.0964904172600245	0.083856200661007	0.449069599833824	0.893003120938879	0.0313477377217945	0.110342153277127	0.152799243727919	0.0873323123699744	0.286042690470895	0.101866959617146	0.022904314914299	0.123901758883743	0.0965699554284887	0.154125524660876	0.104105470227091	0.485072344044854	0.653712360703837	0.0698686708555944	0.122904490530641	0.0941836084827716	0.115651719022805	0.0875910950766419	0.0951982613523289	0.283533388732356	0.135003117571624	0.427023154495208	0.0772608380013036	0.0839427662798247	0.102381334207462	0.146174234201802	0.280873449900245	0.107994994007492	0.131850177977107	0.0618683696497895	0.0878885252468602	0.831828365614908	0.125049694188768	0.115928777608229	0.151886695300153	0.09962416768252	0.283790217174701	0.631390482287337
"TCGA-50-6594"	0.926113576657647	0.810298243881969	0.0627795717472323	0.0980123048684789	0.0855111252651764	0.0776379878603501	0.858161893537335	0.130527341505124	0.0370250804665492	0.0830642716616491	0.0642924034285083	0.93245956575703	0.0574077056399674	0.227172758668382	0.0639895335285121	0.0963214779307843	0.347979844430537	0.0936515855141311	0.0811437235782416	0.073308644987048	0.0822768034169823	0.71377947744316	0.861439050184925	0.0104163902269658	0.0913320431117035	0.101203364438861	0.0748127282595338	0.111243074444836	0.074147684917337	0.0192375554463251	0.0590849243507642	0.102906934931861	0.0872345807841045	0.0970637665919172	0.23639472068421	0.564829038585741	0.0587064610949319	0.120174223217393	0.0745448029688127	0.0631170290209222	0.0602389014472734	0.0867333506070455	0.104235050753531	0.0935592578003606	0.201274197532852	0.0643643270426619	0.0523497446881805	0.102668060873241	0.0836587085496185	0.135782216684632	0.0906890915090972	0.0847947014043118	0.0551321439375522	0.0804718495993188	0.796248594732556	0.0530504194508153	0.0717438588489138	0.108816292730956	0.066469779331217	0.333291394102582	0.727803253134364
"TCGA-44-6775"	0.897755006028751	0.534084353526847	0.0360740617312763	0.114265067588802	0.103058996476787	0.0722588438675749	0.876663371257492	0.121227434614415	0.0522322691001295	0.0762957632476713	0.0669727722596929	0.933059906577572	0.0583926024115879	0.317185479255219	0.0710867908910825	0.114181305036143	0.0565384201157767	0.0767504656863233	0.0649621808095567	0.0702485703882888	0.0752828904047492	0.51171443591244	0.865643875297852	0.0165788877726403	0.090149093816802	0.11276216998284	0.0676845954566943	0.154934992437298	0.095305108314421	0.0176232852478448	0.0703781158498378	0.0883370864830658	0.0856646979011222	0.0922715562144009	0.351400075906357	0.713340450863958	0.062278048098312	0.117771451979564	0.066860929158191	0.0832145960757509	0.0623549878046131	0.0914656560172751	0.208697698586824	0.0844696510663027	0.334247771752562	0.0552502126494566	0.0598833285285826	0.105056537044656	0.0936692244077194	0.27168296791777	0.0954323810570472	0.130840699613048	0.0896800160115483	0.0775326143729639	0.752189395968046	0.0633373732234199	0.0938235801452911	0.0882975763981996	0.088918002894715	0.280224408229796	0.501123779469474
"TCGA-91-6831"	0.902089952701284	0.489057376130962	0.0638987467394099	0.10870457098232	0.0950979302928356	0.0700082991203358	0.890372361315995	0.0979124147916718	0.0385740628958108	0.0605937660062072	0.0687146802004681	0.932116211530358	0.0496579609889659	0.378719199533345	0.0826060550517181	0.138207615025236	0.067013385910379	0.107796064512455	0.104361118847155	0.101764983449378	0.0597859681678864	0.117111807120154	0.889694052833375	0.00878648470201554	0.0844215000213917	0.0857879395887091	0.0726317470561196	0.126121743624442	0.0749262013213502	0.0213715109150714	0.0545956838899451	0.0826996809934415	0.111707383326855	0.103235842270134	0.294190565813543	0.45938357674667	0.0517886881156585	0.119421240402143	0.0538490439769074	0.0735369192104592	0.0594111987056973	0.0752553865852683	0.104510920817577	0.0611287083335932	0.27635514204855	0.0621450725822391	0.0609179196716195	0.079889251568331	0.0607508937962247	0.100110975034019	0.0994471999060227	0.0501755228262733	0.05869932257087	0.0729547430016699	0.499180168404069	0.0657765318667876	0.0584965576890851	0.0634684135079557	0.059922175544531	0.0611196042933615	0.356324311715679
"TCGA-55-6969"	0.897064251779851	0.73907673821365	0.0598619313780661	0.117596267192785	0.15438157266767	0.0895407201954873	0.870133781178774	0.154333235177437	0.0508170313538638	0.0897259168830466	0.0777689102958463	0.896993554872612	0.0487363469548053	0.437225613366262	0.0830682652075478	0.221532055305945	0.118000589780182	0.122936614423955	0.113288198263882	0.108650502703192	0.0882561229802059	0.244834543893409	0.854396310137808	0.0145060898565533	0.0912572284586113	0.132717999280214	0.0892260619113098	0.190425997359458	0.10596798061166	0.0305279338706799	0.0764219134413071	0.0866661426462775	0.244255708696435	0.108560358261768	0.446339398011816	0.760390731961849	0.0717508665931496	0.130955732899534	0.081245399779385	0.0676899421432957	0.101183538946396	0.0817642986843034	0.0623619223052094	0.0882299293709664	0.486430412663492	0.0750673680126288	0.0850585651322082	0.173242459756993	0.0821279026743404	0.186888153544529	0.116809586985226	0.100942452474165	0.065077277272797	0.103218528946477	0.636609922059476	0.0929553248386468	0.102448934325267	0.149900112987989	0.0952758742263175	0.165965208706203	0.460640046454796
"TCGA-55-6970"	0.927442991620068	0.537095440345212	0.0393342186233638	0.101414078904697	0.0676378575634471	0.0729992319051464	0.868830565708667	0.100595030015505	0.0432962065151941	0.0806741171725456	0.0465016660017687	0.951408671690671	0.0490425340575561	0.290977136444403	0.0664576422669095	0.307255638469846	0.198134647831521	0.119634779040998	0.0699450018561211	0.0608083744136438	0.0597084536333699	0.704053889547307	0.892376500443719	0.00666533808283008	0.0799481783009302	0.0925398559382782	0.0703962948874475	0.148188468187761	0.0702114973805204	0.00743224131458696	0.059124528268867	0.0918605566133931	0.0619659037769489	0.0800386019496297	0.375759011912949	0.785223354253785	0.0499255601567392	0.116565026112734	0.0565421056888998	0.0416072240086242	0.0627240188879757	0.06123927688725	0.0532493861505094	0.0770028035695316	0.390253143139528	0.0642331549062993	0.0503190905101439	0.0808557045900884	0.0869835426412535	0.137688615264756	0.0863529626776298	0.0472213681605568	0.0568315488927248	0.0784766975006785	0.696567676131317	0.0660217567618558	0.087460162928997	0.115076190510105	0.0748130108029951	0.309767132738095	0.690441402900571
"TCGA-50-5932"	0.904788847370505	0.462225518483323	0.0794226945028393	0.088306754686574	0.111040803065176	0.10832939273548	0.718581664825184	0.107006763567496	0.0538500065233463	0.108284002747715	0.0598866983606873	0.896014200971074	0.0662590553385011	0.151402844381695	0.0741548831756046	0.0757094103151881	0.0939460413910744	0.0802560767852696	0.0814721120042006	0.0736144173924234	0.0746325027836769	0.141284022959901	0.884678374055675	0.0181218760448003	0.0774895100986115	0.100289208360489	0.0844942158473709	0.107836817576136	0.0834418153670366	0.0237260749369511	0.0779822425310891	0.119007160801574	0.106998598986429	0.112140507313497	0.158346383066283	0.769012806307477	0.0616429669960599	0.11823204882406	0.0698697916409089	0.0876017293169535	0.0680585916809675	0.0868373167752373	0.0539876074444132	0.086960281937932	0.213208485730276	0.0655675140741664	0.0716563530064406	0.0855795278388662	0.0809925605585762	0.0929569011568996	0.0822227396993575	0.116732220567895	0.0890654275275245	0.0851127854272142	0.522607058953806	0.0798004492564616	0.0831754986184048	0.0800395119213772	0.0702273605117913	0.0818454217703829	0.657723675661218
"TCGA-44-5644"	0.943632004016088	0.608443526623951	0.0632855713346911	0.0882694002140189	0.0636486387809852	0.0540728028436318	0.920995058661996	0.117432834329737	0.0516089650348944	0.10319877309253	0.0559820071228242	0.8769371099718	0.0462036427763575	0.259242457747029	0.055326434882153	0.0667120828697732	0.0336333950111413	0.0614987037525818	0.069628107207627	0.0859967828184126	0.0820231484630224	0.126565353352471	0.846184248531001	0.0170005091099049	0.0539517005974567	0.100115107590644	0.0580838256054256	0.138056974281563	0.0834987737347688	0.0314959861764497	0.0617216063219246	0.0927606315084565	0.101002887863528	0.0809150093734371	0.158775446989722	0.195519566959629	0.0436237936307993	0.115577831286398	0.0400750546294065	0.0833229842655069	0.0546970702996365	0.082946581013341	0.391210626354569	0.0582297257756817	0.157047376548744	0.0624954371338216	0.0525490486953419	0.0727562267684328	0.094072567907578	0.639875149524773	0.0541017128353961	0.116658652948633	0.050955935461626	0.0810041096736857	0.390616154509458	0.0788379944080988	0.0994632622419224	0.0880640882484023	0.0474095968776028	0.119540715683726	0.256803504542169
"TCGA-50-5946"	0.772127373148105	0.563873449167563	0.0527661506302427	0.11571524351775	0.124003458827112	0.0790434093011378	0.529576734841845	0.128450412099919	0.0372082770318936	0.0805346046137451	0.0807131843062363	0.873939221114077	0.0588570225075589	0.206713559591331	0.0775680371964487	0.113989393341984	0.0521632019182648	0.0794967848901566	0.0661730721841815	0.0623873303080566	0.0580759608192959	0.24430388148432	0.782222335275942	0.020856148551216	0.0998351535892059	0.0743869024734743	0.0840525234719338	0.117564672250561	0.0623118592988513	0.0252127342611556	0.0715807973561318	0.0754066865703974	0.07622867919218	0.0727722778624337	0.270810530116547	0.819253699359835	0.0510885608314864	0.109131887130004	0.0776226976783271	0.0613653300671077	0.0778335094775874	0.112060310420122	0.0474435855976886	0.082311803958274	0.283986505319169	0.057506131577277	0.0519821780825408	0.0872620545228266	0.082815869401564	0.143394972922795	0.103031741464668	0.0893672276227409	0.0732459230058537	0.0778097125334293	0.755742566706384	0.0589159301920526	0.0847806775776846	0.126428591734392	0.101797196391664	0.0826601005553781	0.308295392355332
"TCGA-67-6216"	0.904257249204956	0.720204274194513	0.0527331246052322	0.100827530040343	0.0973054588043899	0.0925013461251676	0.920583194613641	0.210172859918609	0.0450801989889584	0.0815037382989156	0.0691414785968632	0.929940845654886	0.044713906352064	0.225864550251369	0.0687773770510301	0.185111966862218	0.0698489712446678	0.165006688237599	0.0740301482917017	0.0970872153399688	0.0834881879314925	0.637443260753775	0.895864115142191	0.0160313392838192	0.105524087737697	0.128878443075773	0.0782035158122118	0.177299609139186	0.0779762733620427	0.020001398086386	0.0689875663036174	0.0978456146070984	0.104617971296464	0.117095661588755	0.370641164376005	0.648342072883912	0.0648643321395231	0.114492893078387	0.0669181154920351	0.0799871399037105	0.0704193913195606	0.0755767159656455	0.406206981762502	0.112206136230547	0.296390016216995	0.0840166695554061	0.0728182724833491	0.0912522620590397	0.100507646226586	0.152790377545266	0.107284445769668	0.0746818971158334	0.0669756638701265	0.0787513295338032	0.652319105170027	0.0539530032322556	0.0934080543626489	0.146649285547323	0.0885339712368045	0.325936397535407	0.553196097500533
"TCGA-75-6206"	0.915390143374406	0.321346389609442	0.0334697140806353	0.0691854391966917	0.0639602104252871	0.0539139245293766	0.840203270133326	0.0732526278875878	0.0336938407069233	0.065442856734685	0.0372392934764351	0.925494667015111	0.0260540128291517	0.247358071140935	0.0551922566361166	0.0540433825352357	0.0333246523614412	0.0418026685405697	0.0385227511980642	0.0812286934139288	0.0312627926208712	0.177310985998975	0.928250564859047	0.00724325026800206	0.0560829564357104	0.062016543190507	0.0572078223967724	0.0706924754389738	0.0800588269227118	0.00905185443235886	0.0545874913059333	0.0722087368899987	0.0559283497400413	0.069859732071592	0.14605546943581	0.33302769121775	0.0369444221377486	0.0921909054147416	0.0545399565367613	0.0382467258764943	0.0537646950052813	0.0553972956188237	0.0340068487571157	0.0442060364519362	0.164095556885113	0.0343189736485325	0.0573724022842547	0.0702988038305754	0.0671360466396014	0.0849606006902901	0.0618020544957726	0.0605973764310198	0.0591284631642867	0.0676331865738375	0.673395628826035	0.0387031533991905	0.0576424961926614	0.060978977865582	0.0902138933656027	0.0527415254421534	0.287226155190886
"TCGA-50-6595"	0.910216932352468	0.699673215437027	0.065305294124161	0.103674765502933	0.0955198617230965	0.0801674710465166	0.886773983625136	0.106282309778581	0.0640134330156225	0.0929145446100536	0.0575143633044137	0.910533769972716	0.0760981715653888	0.390098508381534	0.0647931410644886	0.134925195461433	0.0527323869441899	0.0891131979501251	0.0893063645118585	0.0869716294209037	0.073638042568868	0.397857507588697	0.889311563403034	0.0253704986962246	0.0945193453730376	0.134711434585792	0.0784929034428711	0.137127368813597	0.0929754958936947	0.0209351398690886	0.0768941931695042	0.10136597934441	0.080755647626699	0.111770638150794	0.428301811831484	0.516122615373084	0.0616966498908915	0.130480235030996	0.0630704163302481	0.0682308160427126	0.0567831808641035	0.0760975543272936	0.169970015666017	0.0822963208254918	0.372103359465344	0.0643289743227571	0.065051411532286	0.090504250620371	0.087496895295059	0.103689398065418	0.0958383718238911	0.0948428199473377	0.0694172911802966	0.0724078633755637	0.827866479834168	0.0912982577489186	0.11937591411289	0.0917859731236318	0.0777141440475483	0.257115030873222	0.612259863658061
"TCGA-91-6835"	0.907616578419104	0.699387718323143	0.0681126033481168	0.104922978125834	0.0937469339758243	0.0750896765578888	0.898491883855937	0.220444488058233	0.0390262444118463	0.0787596993173467	0.067489376760746	0.920701887755309	0.0490964748646264	0.395861294850964	0.076154747872333	0.219884156141595	0.20879095529508	0.116058587632299	0.0798049297262143	0.0972111281964157	0.0754113100687672	0.285984450643574	0.909713307878942	0.0246023806435671	0.0926261869511814	0.151018708718922	0.0701645760668012	0.209537600488075	0.07834272762239	0.0181380357845202	0.0738138964030955	0.0810556843945574	0.0873194801734528	0.086339382512055	0.484160694056239	0.643180380218047	0.0634975996165968	0.107182600519036	0.0688302667527145	0.063869666493654	0.0709618387037073	0.088450022538183	0.196523732969973	0.0713305871292989	0.436453371359821	0.0811123441807676	0.0651281251353149	0.0977154565732004	0.0782956647799095	0.131092089633578	0.103705107920788	0.116998823345968	0.0638274031635441	0.080274233248622	0.798703007971155	0.0807606906824438	0.0709621756553979	0.114883051180595	0.0711652116336539	0.271261230319233	0.543822600577243
