"sampleID"	"MTOR"	"RPS6KA1"	"YBX1"	"JUN"	"RBM15"	"SHC1"	"AKT3"	"FN1"	"XRCC5"	"RAF1"	"CTNNB1"	"GSK3B"	"CCNB1"	"RAD50"	"BAK1"	"MAPK14"	"ESR1"	"EGFR"	"SERPINE1"	"CAV1"	"EIF4EBP1"	"CCNE2"	"RPS6"	"GATA3"	"MAPK8"	"PTEN"	"CASP7"	"BAD"	"MRE11A"	"PGR"	"BIRC2"	"ATM"	"CHEK1"	"FOXM1"	"GAPDH"	"CDKN1B"	"ERBB3"	"BRCA2"	"RB1"	"AKT1"	"RAD51"	"TP53BP1"	"RAB11A"	"MAP2K1"	"TSC2"	"MYH11"	"MAPK3"	"CDH1"	"CLDN7"	"TP53"	"ERBB2"	"RPS6KB1"	"CDH2"	"RAB11B"	"AKT2"	"GSK3A"	"XRCC1"	"AKT1S1"	"PCNA"	"BCL2L1"	"COL6A1"	"BID"	"ARAF"	"AR"
"TCGA-AA-3489"	0.948403724588068	0.71660671341276	0.0303576213113943	0.0696098986179152	0.0566595481967354	0.0357463401350661	0.912868622525808	0.0579093819091244	0.0513983415713975	0.0209446089612464	0.0506123072432656	0.0346915939137698	0.96082112681384	0.0347557714839234	0.262722492713912	0.0479187213458011	0.589428766960653	0.195288869694858	0.123784250847319	0.0478641650294078	0.031268423128101	0.0487703483777739	0.0393604478978929	0.174822699692846	0.938100935613472	0.00970066101628388	0.0434714244261031	0.0776270730293145	0.0489236462391619	0.163804659257795	0.0348437842127993	0.0142429614855172	0.0302839171707984	0.0566014369188071	0.040241192008883	0.0586378096794934	0.380945429657378	0.840078103276372	0.0301786057498725	0.0893845618385426	0.0320056519268974	0.0345750446044665	0.0338237028368793	0.0290888032110382	0.0501936366649565	0.248542600753449	0.0420713215569957	0.342651023511475	0.0374672718041428	0.0234262677965892	0.0648015042406984	0.0404495020421338	0.361474605570624	0.0532677241092759	0.0754085681048526	0.0284856563834702	0.0383368116760467	0.823878244198392	0.037949900591962	0.0421879191408233	0.0725998198767127	0.0407187286631375	0.0469608068901591	0.494183584968363
"TCGA-AA-3688"	0.954567554892981	0.435026522133536	0.0322787576501778	0.0653011334160695	0.0422075303209423	0.0334788316539972	0.874542067027281	0.0886728788634388	0.0438234130191046	0.0266185241557455	0.0384581707443308	0.0228952367981382	0.957699419749825	0.0316325847185305	0.108046239187728	0.0495748277817679	0.438271410759177	0.112918671878168	0.0702186552103959	0.042743904751298	0.0253354451344268	0.0563203448963019	0.0296036604000101	0.0505876710391173	0.9188458996722	0.0109185437219297	0.0417558863987187	0.103685679201124	0.0328166183163036	0.0685175141496855	0.0446401015855903	0.0132094102775209	0.0374359472336822	0.0617396790229651	0.0534473626100494	0.0646513264429559	0.170907178328298	0.93526158209946	0.021366571519997	0.06920683491221	0.0311736861814247	0.0389058161320477	0.0329336448878715	0.0279456189146939	0.0496548951404877	0.0138750658585657	0.0326428533170227	0.143556102495758	0.0534981621816365	0.0332699498191166	0.0503138688509902	0.0325994516046864	0.0490003481250389	0.0610328210152438	0.0791771803250859	0.0330947016274671	0.0452999039157363	0.442321349662859	0.0259798108890814	0.0405774186304461	0.0566844048364247	0.0339408703672822	0.0443965635294749	0.119182348547371
"TCGA-AA-A02J"	0.976436401210577	0.693239315807602	0.0302306127464423	0.0633708860232924	0.0455917448085396	0.0404195412291642	0.805334726059746	0.0842270026707611	0.0361811715769719	0.0234490537483904	0.0395607356575156	0.0267304246770089	0.970173368197926	0.0290995972903349	0.136823681921805	0.0361921264670634	0.577169660013453	0.412013747585945	0.174163634330975	0.0435822480416957	0.0313354941696695	0.0254450386016694	0.0252479487248461	0.0622239870876067	0.93525454728784	0.0109235607114214	0.0398396052571945	0.0821916478838217	0.040492298202735	0.0673195272377116	0.0431033803702211	0.0155211938884897	0.0385070557360128	0.0529283839360529	0.0326922082266163	0.057385620130286	0.151082004319864	0.914364463332337	0.0264742321591727	0.09607841850038	0.0279051051922882	0.0405225635601445	0.0295263871862433	0.0268040801078796	0.0483038021939736	0.188452537482951	0.0367202502083192	0.182564306378687	0.0315639602305987	0.0296462274201485	0.0580119296616285	0.0398852933314211	-0.0115736002123625	0.0477969083880758	0.0729535645656652	0.0305950013649429	0.0405595966089799	0.846105845897168	0.0247164387049016	0.0343225378251904	0.0519178354984894	0.0467724865283935	0.0579658008564225	0.171610578080169
"TCGA-AA-A02K"	0.96079827699073	0.688883796672074	0.0389652445039043	0.0665418198706174	0.0781271798315153	0.0453669754227108	0.62701533541101	0.425026886338182	0.0360070515187693	0.0344399817239225	0.0438878288019923	0.0384322738031582	0.968308050795852	0.024887480983251	0.214895647928256	0.0620518069574624	0.213556454852947	0.308718130218695	0.122538722102235	0.0457058492432151	0.0372044532691975	0.0741178499674994	0.041063569931849	0.591324364869074	0.90484650267788	0.0119219439376609	0.0425257498687925	0.0783306850967626	0.0377131843988991	0.065762402780231	0.0492723292027145	0.0159399118551056	0.0587301006949714	0.0741686294125728	0.0552520459873438	0.0641090472971196	0.245275443219712	0.869607252628508	0.0314904636232996	0.0767943797250958	0.0291767956070797	0.0252819000032535	0.036738065323801	0.0270416154000345	0.038882150378509	0.0757552295885805	0.0421967414891142	0.247774809174289	0.0398201195861067	0.0310874241748253	0.0998621382061566	0.04075534125045	0.334603037210339	0.0469831982929768	0.0749730587923732	0.031309583711003	0.0522011553128146	0.690241120608568	0.0533831096393462	0.0448361338656058	0.0534006372092375	0.0480873062036986	0.0431107752716964	0.337758083474342
"TCGA-AA-A02R"	0.968301917714644	0.722616018203384	0.0275731419244787	0.0588015263801398	0.102423634779868	0.0361074902789128	0.911922069865596	0.854077898977789	0.0474284589062006	0.03124701014889	0.0512737798822606	0.0373266789886246	0.971770531043602	0.0374159486678445	0.130240650803238	0.0449021359694673	0.805820143059505	0.546495751264145	0.578293922737042	0.04721737192744	0.0611870477823401	0.093611367721881	0.0362439914771448	0.790736291247561	0.833353503691925	0.0132584186381785	0.0416241297445398	0.103556649970973	0.0577720837541565	0.56319377758398	0.0440325079732165	0.0205951782586348	0.0667750014725136	0.0480746275340833	0.0342144644113374	0.0481541197749926	0.39407613807489	0.893832560939186	0.0615759978939313	0.0699571146481132	0.0249842989214406	0.0738481059781762	0.0843336212402107	0.0280818809953601	0.0596092948813154	0.662266896467893	0.0342445928695259	0.203018985396637	0.0291592999614389	0.0271000105437077	0.0805412403204657	0.0577136560262248	0.594467394594466	0.0656482903338861	0.0918347550600054	0.0699329834092784	0.0694386816126739	0.891970486340474	0.0783001962859748	0.0983071294814178	0.449005003335171	0.0341738138119831	0.326774253195134	0.767682430292312
"TCGA-AA-A03J"	0.958071624001853	0.707738282655196	0.0300029699565373	0.0702390315271983	0.0532362916258247	0.04095547069444	0.804438054461071	0.39278159513364	0.0456966743358184	0.0316582145693124	0.0454171933933131	0.0566382256017783	0.961659082166537	0.051159853755539	0.161931118202054	0.0595710364380846	0.807055249713806	0.372101876775071	0.15738701744532	0.0480724282195894	0.0457243468205712	0.0690088153255712	0.068161894658088	0.379559925066008	0.898629771668913	0.0118200734870594	0.0527793691033951	0.0570698353391383	0.0681141006949246	0.081022567669273	0.0558224934010521	0.021887329103182	0.0540104457887554	0.0657985332934432	0.0546992077371623	0.0613294891947691	0.248143555102606	0.86528681860693	0.0279211129956653	0.0352648950291405	0.0233343907479845	0.0464773824001176	0.0286038663975338	0.0273100484279801	0.0488950052710379	0.316272672289914	0.0383047782495986	0.268064229050493	0.0435633214104269	0.0287595252120383	0.0701901872498704	0.0431490903800449	0.531900690098123	0.0565305835580063	0.111671098883886	0.0632184511177181	0.0626455653210162	0.807138926083507	0.0877368817267517	0.0387055994258026	0.0774264320991137	0.0398715204892833	0.351265364248169	0.654116696444154
"TCGA-AA-A022"	0.959859978138478	0.749817615836732	0.0285254244740474	0.0681739734828121	0.0582509642555282	0.0416743049741036	0.881482413075251	0.792288081712501	0.0481905333956457	0.0264115344852616	0.0465393850171706	0.0303058616797845	0.968785445933366	0.0313776079138293	0.173294139468997	0.0483006649446058	0.837469443179511	0.601361483293263	0.426011243008757	0.0395732301950541	0.0338388379261505	0.0685281148800723	0.022255028521303	0.742659636480591	0.81278993794579	0.0107762085822751	0.0420324915397357	0.139479685190496	0.0457370026689467	0.538692819146836	0.043902510103503	0.0143939338577497	0.0411705548367808	0.0747121323342633	0.0374289457549477	0.0708398732890266	0.272889384824928	0.678202065962638	0.0295352004060391	0.0737229995430465	0.0308200728985397	0.0564900913360132	0.0337319132934244	0.0286812109417743	0.0471568440040118	0.569385058259373	0.0417008160316912	0.302206931512998	0.0350971801813334	0.0228709834396453	0.0738498163554457	0.0350875187267311	0.55477520040243	0.054318752598109	0.091042797927757	0.043199194090192	0.0686683927448917	0.894982772697907	0.051065025721154	0.0743947141448561	0.579585558387014	0.0480102503418807	0.0666544195677296	0.854865604517256
"TCGA-AA-A01T"	0.969137198934851	0.553749179037356	0.0439243536385032	0.0792781887891581	0.0618728699976752	0.0363896652948301	0.87405010049505	0.0927048941293427	0.0503062100107588	0.0273403337610491	0.0431718062557171	0.0767626938750247	0.963318019686124	0.0668410259731463	0.0933327590379486	0.0545386304639467	0.947450244156364	0.11457969005564	0.117281576143108	0.043478382761557	0.0400115673361953	0.0458733726322567	0.0267913524266801	0.0648717501325271	0.938222279443369	0.0129757919970054	0.0562657570570098	0.0527711540591846	0.0634371517520744	0.066053061919495	0.0436363477629958	0.0169607471211915	0.0436673697440424	0.0598715408466074	0.0415001334580657	0.0718996205584122	0.11386187095866	0.935738645666231	0.0258216813615636	0.0827753306975257	0.0311108168105217	0.0749999933641478	0.0478282631012696	0.0312073083761911	0.0580622789177049	0.487199783581316	0.0235121540167408	0.170264125212022	0.0505930800403623	0.0287277323502139	0.0665596859618101	0.0388308406781218	0.629713215591976	0.0678981364761752	0.0957765538769349	0.0581314840715181	0.0626248450249635	0.860455098782502	0.059383706269253	0.0485518547887353	0.0638622367804067	0.0405948072711229	0.0724239696471227	0.658838407276596
"TCGA-AA-A01S"	0.953367062927575	0.573164586475004	0.0362768853095575	0.0677737977688329	0.0825091373399018	0.0382184785742064	0.565340710515954	0.0827580806295732	0.040558622720244	0.0237093547775644	0.050252607503589	0.0275310751927271	0.975028653998375	0.0363147587615054	0.114436354078046	0.0554181663227255	0.930213907483721	0.429029138454855	0.11252506235409	0.0446773937676932	0.0548071937228079	0.0462499980483161	0.0686400178790986	0.053956732472641	0.907976312334881	0.0106918710263558	0.0457090961660586	0.09829333890025	0.0488531646079149	0.0650128298206162	0.0392821312280307	0.0141712311208386	0.0582922934782298	0.0638606690876611	0.0463031464285547	0.0535570630639502	0.10985785211918	0.949676399446888	0.031413452641696	0.0829355544802044	0.0358318632791993	0.0442351532059907	0.039746845447265	0.025814979472969	0.037786481652825	0.195987223157467	0.0373983107381291	0.169716037683259	0.0351137561770319	0.0364655883089346	0.0807860553117072	0.0329833979875694	0.685011237914886	0.0680387260530466	0.0888176417512293	0.0381087720254127	0.041327272158376	0.862967354099027	0.0549476567636684	0.0339120367559384	0.0895610851612232	0.0364434389176143	0.0551541948326991	0.593979383177969
"TCGA-AA-A01R"	0.966821824668512	0.770045096667075	0.0331264977148658	0.0703404262292262	0.0671094644217418	0.0377022111598114	0.670907766846056	0.717065956129314	0.0436413623709778	0.0238084458799271	0.04143681404269	0.027443605004072	0.971075999634246	0.0309566594326933	0.180747699200989	0.0663348353396843	0.816825820057386	0.338894048818752	0.0749573421092568	0.0510366734056378	0.0303394397366164	0.066665054275921	0.0347599396563583	0.57170729110593	0.776407303134244	0.0107485493096081	0.0424004978275449	0.104891858853025	0.0435826505694557	0.504390573494387	0.0359432151102666	0.0170464009768282	0.0397502931446433	0.0613042373015692	0.0567446096200155	0.0611041805053706	0.358017263291414	0.837299153217841	0.027374296119761	0.101050280214556	0.0266242016267419	0.0349699602725569	0.0286586906384183	0.0247747476725161	0.0378120304872243	0.512625095809487	0.0403142357980606	0.294366350309797	0.0358058937641491	0.0231118937587171	0.0846118185969116	0.0415907054837686	0.571670588193217	0.070342548732164	0.0831065562637594	0.0403253413252882	0.0412864649443608	0.890564437597538	0.0462966984587339	0.0635306598143463	0.0586585606255616	0.0415542007971505	0.0488355297491516	0.442664322511526
"TCGA-A6-2678"	0.946062045506367	0.774865468105045	0.018182742422245	0.0657916355254922	0.0351469118379799	0.0365956759847693	0.529170239587639	0.0840501129387314	0.0250832401891346	0.0196680470678601	0.0502159030345753	0.0250573826132003	0.967632546175906	0.0219297272077557	0.158815117490659	0.044599350053685	0.269024378993572	0.21626649422354	0.137183023979708	0.0439224364059661	0.0324454040346026	0.0418261972530052	0.0155100973704303	0.0626723516434169	0.957091289601133	0.0113524599619834	0.0361345013107872	0.0821838198733076	0.0440360406554141	0.0629229039464286	0.0394437063568138	0.013533453031482	0.0360161425138426	0.0603234538020428	0.0329677034172402	0.0692062193885706	0.199632108411762	0.936619901472063	0.0244220366711338	0.0922043535732508	0.0294435652977823	0.0418186221948949	0.0271809796536767	0.0230806665563025	0.0338913420654168	0.00803365071244394	0.0451419734204484	0.207619782771358	0.0288849844121514	0.0253365069322796	0.0963461500273983	0.0285142048430038	0.394364432375189	0.0634907697489063	0.0663910813876005	0.0341789133705477	0.0337122080499023	0.856056576735907	0.0278106157185951	0.0408466911081696	0.039690651410546	0.0435349250484727	0.330765527693116	0.407398810752453
"TCGA-AA-3521"	0.944225455353278	0.530613865062097	0.0203650318192563	0.0607546663709542	0.036190300038216	0.0238104844509609	0.973432237789061	0.0742588543122046	0.0392757367635756	0.0174687146323963	0.0369607448274625	0.0151343314445869	0.954285474565075	0.0212735540961975	0.113263236276692	0.0263488061743301	0.889456499097664	0.0973095970761168	0.184735008331268	0.0399365777583645	0.0239499001513464	0.0311527742174591	0.0307705127533752	0.0527830277251644	0.942613885765197	0.0104739616345199	0.0323174593108454	0.0153703305310697	0.031740174694413	0.0637337509068478	0.042923022500725	0.0131708243750594	0.0274990569209027	0.0448194573863207	0.0320184522665914	0.0673048176786446	0.132938593199223	0.932050761130136	0.0199363219146785	0.0701625260944272	0.0273273318379878	0.0304023945840235	0.0353449037391021	0.0227246192139176	0.0331371369965014	0.468471751981714	0.0369921404384578	0.118027234601253	0.0274477214853913	0.0332106125785379	0.0484393475791606	0.0279976532603323	-0.0216686450516496	0.0686852696166711	0.0481677626613863	0.0309300540450886	0.0241124861360089	0.455050734499696	0.0267174643396723	0.0218215621427575	0.0423194664238192	0.0325245931575148	0.0420412471688643	0.61314457593675
