"sampleID"	"BAK"	"BAX"	"BID"	"BIM"	"CASPASE7CLEAVEDD198"	"BADPS112"	"BCL2"	"BCLXL"	"CIAP"	"CDK1"	"CYCLINB1"	"CYCLINE1"	"CYCLINE2"	"P27PT157"	"P27PT198"	"PCNA"	"FOXM1"	"X53BP1"	"ATM"	"CHK1PS345"	"CHK2PT68"	"KU80"	"MRE11"	"P53"	"RAD50"	"RAD51"	"XRCC1"	"FIBRONECTIN"	"NCADHERIN"	"COLLAGENVI"	"CLAUDIN7"	"ECADHERIN"	"BETACATENIN"	"PAI1"	"ERALPHA"	"ERALPHAPS118"	"PR"	"AR"	"INPP4B"	"GATA3"	"AKTPS473"	"AKTPT308"	"GSK3ALPHABETAPS21S9"	"GSK3PS9"	"PRAS40PT246"	"TUBERINPT1462"	"PTEN"	"ARAFPS299"	"CJUNPS73"	"CRAFPS338"	"JNKPT183Y185"	"MAPKPT202Y204"	"MEK1PS217S221"	"P38PT180Y182"	"P90RSKPT359S363"	"YB1PS102"	"EGFRPY1068"	"EGFRPY1173"	"HER2PY1248"	"HER3PY1298"	"SHCPY317"	"SRCPY416"	"SRCPY527"	"X4EBP1PS65"	"X4EBP1PT37T46"	"X4EBP1PT70"	"P70S6KPT389"	"MTORPS2448"	"S6PS235S236"	"S6PS240S244"	"RBPS807S811"	"CAVEOLIN1"	"MYH11"	"RAB11"	"GAPDH"	"RBM15"
"TCGA-DM-A1DA"	-0.24202	-0.34776	-0.070711	0.14184	1.3499	-0.46762	-1.1049	-0.0652	-0.073812	0.10176	1.9814	-0.53786	0.68089	0.16982	0.051347	0.68011	1.1458	-0.60891	-0.18285	-0.13791	0.053703	0.22016	0.032998	0.91663	0.071996	0.62824	-0.1141	0.13925	-0.32993	0.13974	2.2536	0.10606	0.92954	-0.31209	-2.27	-0.44482	-0.30444	-0.85411	0.0082284	-0.2664	-1.356	-1.4817	-1.1171	-1.525	-0.34761	-0.46742	-0.60775	-0.086544	-0.33584	-0.23513	-0.37131	-1.1369	-0.3793	-0.49553	-0.63388	-0.028671	-0.3492	0.16773	0.010992	-0.017152	-0.39111	0.091831	-0.93192	-0.42447	-0.30067	-0.17212	-0.34563	-0.25997	0.14118	0.27654	-0.82328	-0.14209	1.8983	0.06727	0.12814	0.29972
"TCGA-DM-A1D9"	-0.5328	-0.28731	-0.11138	-0.43151	0.53806	-0.12953	-0.75997	-0.23553	0.17573	0.27158	1.58	-0.38208	-0.16752	-0.04273	-0.024875	0.070712	0.47014	-0.3478	0.35393	0.072621	0.20567	-0.4615	0.026204	0.54661	0.12561	-0.068571	-0.19527	-0.54411	-0.35848	-0.39342	1.5869	0.89181	1.2551	-0.52886	-1.9288	-0.54749	-0.21469	-0.26276	0.41537	-0.037346	-0.36118	-0.88914	-0.54677	-1.0932	-0.34393	-0.07302	-0.2671	0.067113	0.2882	-0.10676	-0.1814	-0.58007	0.15368	-0.68313	0.082709	-0.032611	0.31717	0.12938	-0.19548	-0.078772	-0.10478	0.048161	0.63578	-0.44389	0.24604	-0.07671	-0.010963	0.097788	-0.14462	-0.043539	0.70376	-0.16556	2.0415	-0.07463	-0.43255	-0.026729
"TCGA-DM-A1D0"	-0.027782	0.1328	0.35722	-0.45544	-0.22275	-0.35283	0.11333	-0.19393	-0.017951	-0.077302	-0.073173	-0.6334	-0.063529	-0.2691	-0.27606	-0.23423	-0.13232	-1.319	-0.99476	-0.19528	-0.35542	-0.64578	-0.062427	-0.54629	-0.44415	-0.034601	-0.17835	0.98049	-0.10514	1.3731	0.20849	-0.94248	0.057956	0.17529	-1.7664	-0.55587	-0.27746	-0.58727	-0.16108	-0.18853	0.080144	-0.29932	-0.36546	-0.58877	-0.42806	-0.12519	-0.0075786	0.0054011	0.057063	-0.11931	0.092822	1.4662	0.6979	0.089247	-0.021567	0.17918	-0.15404	0.28334	0.25733	-0.14224	0.039775	-0.46368	1.0123	-0.42603	-0.4426	-0.34562	0.071524	0.010231	-0.097075	-0.045429	0.41393	0.61729	2.5036	0.57209	-1.0111	-0.811
"TCGA-DM-A1D8"	-0.33145	-0.29279	-0.068628	-0.22558	1.6481	-0.53532	-0.47603	-0.028634	0.24464	0.15619	0.72305	-0.69487	-0.31291	-0.056084	-0.15942	0.15694	0.096598	-0.032286	0.29769	-0.021365	0.072464	-0.42459	0.095219	0.67692	0.031784	-0.22484	-0.092553	-0.12293	-0.16327	0.20017	1.5855	1.0577	1.2059	0.071441	-1.8876	-0.49885	-0.18615	-0.67845	0.83162	0.10928	-0.61696	-0.46906	-1.0981	-1.3231	-0.34239	-0.45545	0.10366	0.068745	0.20304	-0.098879	0.059237	-0.25504	-0.29778	-0.23724	-0.20804	-0.18839	0.1443	0.18288	-0.25002	-0.024556	-0.035659	-0.2313	-0.32553	-0.32532	-0.3429	-0.15051	0.06204	0.083477	-0.64872	-0.65152	-0.31822	0.69588	2.1562	-0.067034	-0.37547	-0.10164
"TCGA-DM-A1D7"	-0.42291	-0.027479	0.039839	-0.0092008	2.2681	-0.4353	-0.69075	0.012235	0.031921	0.014307	0.82509	-0.56519	-0.17459	-0.036485	0.00073809	0.086572	1.2143	-0.2949	0.18068	-0.15961	-0.0051953	-0.086325	-0.029033	1.002	-0.10049	-0.025603	-0.16415	-0.39065	-0.34475	-0.28123	0.96021	0.62083	0.96881	-0.42908	-2.1088	-0.45814	-0.21842	-0.90534	-0.020129	-0.089144	-1.1836	-1.4391	-1.2672	-1.7041	-0.4683	-0.38601	0.36346	-0.032375	-0.21564	-0.18593	-0.17715	-0.75699	-0.39563	-0.73044	-0.39045	-0.19989	-0.11906	0.06809	-0.17797	-0.081995	-0.33421	-0.16836	-0.85278	-0.47523	-0.069749	-0.074738	-0.13053	0.030357	0.011689	0.2081	0.018152	0.41965	1.7606	0.18339	1.3542	0.19598
"TCGA-DM-A1HA"	0.36333	-0.34507	0.076575	0.57575	0.27092	-0.0039297	-1.2834	0.88867	0.10156	-0.24401	0.10421	-0.4866	-0.40884	0.05473	-0.11574	-0.0046185	0.29314	-0.8153	-0.088984	-0.16778	0.10096	0.11374	0.13001	1.2031	-0.35164	0.0040473	-0.47951	0.73089	-0.29829	0.52354	0.90205	0.58103	1.2375	0.50961	-2.1062	-0.50265	-0.2759	-0.74451	0.75359	-0.18941	-0.94021	-0.85367	-0.26553	-0.9218	-0.028867	-0.26055	0.060618	0.034349	-0.33051	-0.099433	-0.3512	-0.41751	-0.42609	-1.0072	0.019541	0.33155	-0.1993	0.10257	0.1517	-0.039687	-0.49446	-0.23218	-1.3216	-0.11444	0.66154	0.058316	0.0002474	0.0092259	-0.046358	-0.36737	-0.19408	-0.97123	0.63893	0.049558	-0.98091	-0.061835
"TCGA-DM-A28C"	0.15005	-0.10077	0.24854	-0.44081	0.44355	-0.68678	-0.75758	0.21245	-0.20566	-0.34389	-0.46929	-0.6126	-0.25222	-0.013342	-0.15013	-0.24817	-0.053237	0.44846	0.088079	-0.086022	0.12107	0.12027	0.010003	0.2502	-0.23657	-0.31583	-0.060332	-0.28222	0.1755	-0.31613	1.5214	1.3234	1.6089	-0.48327	-1.235	-0.44385	-0.050251	-0.55549	1.1374	0.20197	-1.0386	-0.83617	-1.8036	-1.8752	-0.39505	-0.091618	-0.57596	0.20869	0.059779	-0.026454	-0.21324	-0.45381	-0.38917	-1.2246	-0.098455	-0.21384	0.74107	0.35862	0.15397	0.10057	0.41111	0.10035	-0.94421	-0.43687	-1.0014	-0.31652	0.25031	0.025217	-0.7376	-0.35113	-1.4245	-0.3407	1.3989	0.16325	-0.47106	-0.092975
"TCGA-DM-A28G"	-0.54352	-0.12029	0.031335	-0.48698	-0.077564	-0.10671	-0.38721	0.27237	0.044049	-0.28878	-0.31117	-0.44042	-0.43973	0.054832	-0.028654	-0.35664	-0.1004	0.22649	0.63792	-0.18794	-0.024768	-0.67152	0.017941	-0.036253	-0.19905	-0.39976	-0.38345	-0.56772	-0.30218	-0.0063872	2.2293	1.0003	1.219	-0.68722	-1.6453	-0.56227	-0.10946	-0.64203	1.1657	0.12952	-0.87701	-0.81703	-0.86	-0.91197	-0.28154	-0.18425	0.16968	0.060076	-0.12718	-0.068376	-0.27616	-0.64263	-0.31879	-0.4932	-0.2608	-0.27283	0.024799	0.069631	0.60571	-0.057208	-0.12628	-0.32538	-0.34769	-0.080471	-0.081688	-0.21836	-0.038848	0.13951	-1.0519	-0.8911	-0.94113	0.61972	1.6516	-0.17534	-1.2144	0.23501
"TCGA-A6-2681"	-0.60914	-0.17725	-0.19417	-0.62791	-0.17231	-0.072084	-0.28478	-0.10947	-0.26423	-0.15554	0.39757	-0.4883	-0.21195	0.11061	-0.3591	0.13963	-0.29006	-0.85833	-0.24589	-0.013653	0.10697	-0.075596	-0.018227	1.4149	-0.35705	-0.0029452	-0.1799	0.033629	-0.40226	0.029416	2.1173	0.83341	1.0368	-0.072232	-1.9726	-0.67106	-0.2707	-0.94091	0.46784	-0.54588	0.8306	-0.30855	0.34278	0.026369	-0.1586	0.12938	-0.20011	0.22738	0.0409	-0.063816	0.24079	0.91709	0.55347	0.13129	-0.019779	0.1896	0.60546	-0.46246	0.33512	-0.012314	0.20497	0.64148	0.83696	-0.33465	0.66874	-0.11261	0.44195	0.21312	0.89889	1.1026	0.44661	1.2272	2.5321	-0.069151	-0.71711	-0.11112
"TCGA-AA-3514"	-0.73153	-0.28516	-0.30427	-0.88862	-0.7062	0.078179	-0.37625	0.36684	-0.46453	0.10504	-0.14728	-0.5976	-0.52611	0.28912	-0.28756	-0.0019785	-0.21386	-0.53625	-0.24736	0.41597	0.76492	0.1619	-0.10459	-0.44753	-0.055714	0.13947	-0.14728	0.092455	-0.069064	1.0577	0.8398	0.12797	1.3147	0.10568	-2.0928	-0.49141	-0.24359	-0.92643	0.27383	-0.6387	0.83205	0.33169	0.75826	0.93897	0.5159	0.42748	-0.016799	-0.29279	0.20459	-0.11071	0.10127	1.2053	0.20008	0.31017	-0.43305	0.15636	1.7037	0.048536	0.38436	0.19773	0.36648	0.86586	0.82805	0.42671	0.32754	-0.40966	-0.077132	0.35928	-0.30826	0.039731	0.18975	1.7933	2.4527	0.40558	-0.22731	0.28803
"TCGA-AA-3530"	-1.0128	0.28483	-0.4261	-0.29816	-0.2412	0.21427	-0.97197	0.46641	0.062174	0.047688	0.77074	-0.21575	-0.55767	0.34855	-0.11558	0.68687	0.44202	0.37146	-0.32759	-0.073858	-0.066939	-0.033782	-0.27545	-0.14186	0.61459	-0.3609	0.49737	-0.96249	-0.17772	-0.17638	2.6672	1.3645	1.7691	-0.74433	-2.4887	-0.83397	-0.31875	-1.2799	0.83788	-0.42558	-0.90193	-1.3069	-0.20058	-0.053397	0.1406	-0.34568	0.31519	-0.29366	0.19982	-0.39769	-0.26617	0.37597	0.65638	0.13413	-0.13932	0.4072	1.2198	-0.28857	0.63692	-0.1629	0.66696	0.54895	0.54735	-0.60572	0.82762	-0.22863	-0.22902	-0.20817	0.057423	-0.33548	0.74976	-0.068375	2.9718	-0.068138	-0.12532	0.37145
"TCGA-AA-3554"	-0.17518	0.29441	0.006974	0.14012	1.8273	-0.11653	-0.11538	0.51824	-0.081723	-0.02118	0.058282	0.13879	-0.49267	0.045473	-0.30364	0.68171	-0.45601	-1.3172	-0.68669	-0.15445	-0.11956	-0.81727	-0.098237	-0.18519	-0.44264	0.26978	0.019038	-0.18139	0.11041	0.4194	2.4707	-0.18742	0.61135	0.61978	-2.3126	-0.75009	-0.25741	-1.0471	0.6237	-0.43018	0.71904	-0.30669	0.49791	0.072311	-0.142	0.08854	0.56857	-0.080105	-0.30302	-0.18204	0.045797	0.73249	0.48204	0.71925	-0.11303	0.22187	0.090843	-0.1575	0.061196	-0.11897	0.37051	1.6214	0.83017	-0.12248	0.20175	-0.16708	0.14641	0.048287	0.52738	0.67199	0.12945	0.7516	3.6131	0.34724	0.86869	-0.58033
"TCGA-AA-3502"	-0.86259	-0.10555	-0.10496	-0.73103	-0.88205	0.15523	-0.058284	0.38118	0.012127	-0.089984	-0.39159	-0.874	-0.39128	0.072838	-0.28356	0.025112	-0.226	-0.14632	-0.15227	0.012467	-0.1207	0.4292	-0.083651	-0.12067	-0.020263	0.1048	0.014085	-0.42276	-0.0079446	1.1888	2.1199	1.0568	2.2083	-0.92339	-2.1898	-0.45963	-0.2566	-0.13882	0.59236	-0.3472	0.40595	-0.1525	0.83971	0.18142	0.36326	0.23803	-0.0040727	0.16238	0.15921	-0.10198	0.14675	0.95035	0.11411	0.35542	0.16195	0.1046	0.23075	-0.061325	0.50666	-0.091827	-0.22282	1.1756	0.38295	-0.012491	0.56919	-0.12329	0.86393	0.41925	0.1009	0.21453	0.42709	2.0038	3.0905	-0.04761	-0.7955	0.38952
"TCGA-AA-3655"	-0.45634	-0.34531	-0.043535	-0.83687	0.94409	-0.018941	-0.23125	0.67768	-0.051795	-0.016155	-0.048191	-0.5207	-0.49883	0.063888	-0.42708	0.1053	-0.26277	-0.51689	0.19833	0.007722	0.1559	-0.055763	-0.067797	0.38654	-0.023953	0.18636	-0.14184	0.046268	0.080751	0.63817	1.8226	-0.0018491	1.3644	-0.58053	-2.3408	-0.56055	-0.31599	-0.99477	0.93579	-0.22841	-0.081258	-0.49189	0.47216	0.35778	0.17134	-0.022747	0.62853	-0.19027	-0.20145	-0.20325	0.023257	1.0922	0.55662	0.38317	-0.1304	0.21914	0.82949	0.075118	0.39388	-0.095249	0.33069	1.2235	0.87859	-0.076821	0.21541	-0.20635	0.066125	0.2121	0.25844	0.26941	0.45975	1.1692	2.3846	0.36888	0.49568	0.24433
"TCGA-AA-3697"	-0.7364	-0.18338	-0.067135	-0.47844	0.033755	-0.046153	-0.70564	0.60382	-0.18301	-0.12332	0.13257	-0.75432	-0.020207	0.10271	-0.13146	0.23874	0.24987	-0.40844	-0.29264	0.026193	0.43158	0.28158	-0.052509	1.0035	-0.050198	0.22607	-0.079552	-0.40579	0.20401	-0.19626	1.2062	0.60413	1.7536	-0.23183	-2.2174	-0.5398	-0.26484	-1.0343	-0.22144	-0.11197	-0.35814	-0.65803	0.26421	-0.14257	0.21985	-0.0085193	-0.24637	-0.12834	0.096352	-0.20884	-0.18112	0.10254	-0.1403	-0.058838	-0.031046	0.096422	1.1059	0.25784	0.28608	-0.085165	0.086786	0.72938	0.52648	-0.27157	0.10278	-0.085189	-0.080542	0.26054	-0.72047	-0.71528	1.0033	0.6109	2.4089	-0.059899	-0.02861	0.32735
"TCGA-DM-A28M"	-0.39374	0.092848	0.068362	-0.89313	0.15287	-0.81975	-0.97674	0.033457	0.011694	-0.25237	0.23082	-0.36921	-0.24281	-0.023597	-0.247	0.14147	0.19948	-0.18679	-0.046015	-0.094642	0.024471	0.20165	0.043585	0.14554	-0.090971	-0.040265	0.14967	0.25688	-0.041106	-0.27021	2.9051	0.9845	1.1189	0.25549	-2.0206	-0.4649	-0.22033	-0.77929	0.86888	-0.076097	-1.3404	-1.2543	-2.3577	-2.146	-0.46117	-0.41981	0.076961	0.123	0.059838	-0.1675	-0.32842	-0.83344	-0.40493	-1.4142	-0.17057	-0.24441	0.24993	0.23252	0.32368	-0.075452	0.052274	0.033079	-1.3203	-0.43842	-0.9694	-0.42291	0.1679	-0.15665	-0.8128	-0.49869	-0.95065	-0.62133	2.8887	0.060523	0.14308	0.28031
"TCGA-DM-A280"	-0.35522	-0.020766	-0.12848	-1.2347	-0.18594	0.10277	-0.7205	0.0093027	-0.036767	0.021031	-0.43655	-0.58745	-0.37491	0.2888	-0.20104	-0.36212	-0.44516	-0.55322	0.015613	-0.071476	0.11853	-0.40532	0.15951	-0.11339	-0.42463	-0.068758	-0.18714	1.1518	-0.20706	0.40207	1.5287	-0.32893	0.3075	1.7606	-2.0929	-0.54507	-0.27452	-0.67587	0.58842	-0.36768	0.65444	-0.041165	0.59863	0.2049	-0.078315	-0.089872	-0.070777	-0.040816	-0.0051839	-0.061787	0.17417	0.37453	0.33327	0.57894	0.21234	0.27973	0.024584	0.14249	0.13421	-0.028444	-0.16254	0.80242	0.4218	0.2865	0.87913	-0.052721	0.063197	0.088971	1.0695	0.79816	0.071338	1.1592	2.9148	0.13396	-0.35963	-0.52068
"TCGA-DM-A282"	-0.68271	0.20743	-0.12523	-0.64686	-0.66782	-0.062541	-1.2437	0.47425	0.10994	-0.24817	-0.080479	-0.24044	-0.28884	0.064826	-0.1232	0.013534	0.066309	0.045602	0.027969	-0.16475	-0.0075349	0.25293	0.00071431	-0.11296	-0.13121	-0.26971	-0.056416	-0.23371	-0.27828	-0.27253	2.3414	1.433	1.6113	-0.83492	-2.174	-0.39147	-0.25827	-0.92487	1.0593	-0.19076	-0.41538	-0.66712	-0.48608	-0.53362	-0.13339	-0.35793	0.41205	0.0067681	-0.066858	-0.14779	-0.30097	-0.86814	-0.28878	-0.012929	-0.10211	-0.083548	-0.21671	0.13929	0.33087	-0.094712	-0.21012	-0.16458	-0.69892	-0.21277	0.40075	-0.0831	-0.060396	-0.023399	0.38655	0.29157	-0.31454	-0.53523	1.8346	-0.048876	-0.60734	0.63671
"TCGA-DM-A288"	-0.17182	-0.09753	0.21665	-0.5495	-0.10126	-0.33505	-0.87482	0.092931	0.22932	-0.0049766	-0.11414	-0.40077	-0.067084	0.11176	-0.20744	-0.0094178	-0.19696	-0.49521	-0.62463	-0.15554	0.1459	-0.081207	0.18266	0.29619	-0.23449	0.19731	-0.21923	0.84981	-0.018547	0.12392	1.5045	0.23291	0.57749	1.3967	-2.0414	-0.53009	-0.25987	-0.52726	0.61772	-0.31046	-0.72252	-1.049	-0.70689	-1.0653	-0.30147	-0.39433	-0.23829	0.13491	0.022912	-0.033416	-0.090909	-0.3968	0.2522	-0.073975	-0.12418	0.090536	-0.051654	0.20673	0.13179	0.068472	-0.18405	0.22922	-0.25406	-0.17257	0.34473	-0.01115	-0.057505	0.015093	0.68295	0.671	-0.20159	-0.30253	1.4743	0.2314	-0.3243	-0.71831
"TCGA-DM-A28E"	-0.19635	-0.47211	0.12072	-0.23364	0.216	-0.60886	-0.99461	0.096888	-0.014448	-0.11892	0.46586	-0.70207	-0.19601	0.032242	-0.033433	-0.27027	0.68789	0.1152	0.34109	-0.087716	0.057594	0.079391	-0.09023	0.53236	0.15554	-0.18229	-0.0014414	-0.91171	-0.12763	-0.5502	1.6023	1.1918	1.2538	-0.71411	-2.02	-0.57849	-0.15892	-0.93534	0.2609	-0.15265	-1.3779	-1.1076	-1.2976	-1.9658	-0.50901	-0.1787	-0.36289	0.1479	0.0058726	-0.12095	-0.33875	-0.78295	-0.23664	-1.2327	-0.12915	-0.30672	0.36163	0.26354	0.16091	-0.039352	0.038924	-0.088446	-1.0891	-0.50031	-0.93467	-0.31806	0.069248	-0.00094064	-1.2733	-1.1634	-0.81863	-0.52588	1.6254	0.12005	-0.16929	0.54832
"TCGA-DM-A28A"	-0.69346	-0.099121	-0.0032668	-0.12177	2.3032	-0.63774	-0.72751	0.02076	-0.087253	0.14465	0.35008	-0.48386	-0.15539	0.037519	-0.20491	-0.13206	0.19693	-0.15729	0.060694	-0.17126	0.10697	-0.28427	0.15341	-0.18422	-0.0794	0.03223	-0.05595	0.70952	-0.36449	0.31891	1.5675	-0.00068847	1.5009	0.7484	-2.2326	-0.51725	-0.2592	-0.78952	1.1558	-0.18651	-1.2874	-0.98867	-1.4556	-1.6148	-0.48058	-0.61966	0.15695	-0.091261	-0.40792	-0.18635	-0.18413	-1.068	-0.50706	-0.63193	-0.48129	-0.44727	0.050961	0.058514	-0.078881	-0.084917	-0.29829	0.44112	-0.80527	0.13193	-0.4035	-0.06129	-0.1513	-0.12429	-0.91547	-0.70968	-0.71469	1.263	1.9489	0.079005	0.3102	-0.51094
"TCGA-DM-A28F"	-0.51976	0.12015	0.098355	-0.52742	0.58948	-0.49099	-0.94839	-0.038947	-0.0015695	0.05979	0.1883	-0.35679	0.084549	0.15293	-0.1346	0.31936	-0.086611	-0.7172	-0.43446	-0.16911	0.10835	0.14175	0.11444	0.51954	0.01781	-0.0021153	0.10181	0.029388	-0.27759	-0.4746	2.39	1.3629	1.1978	0.016898	-2.1601	-0.51567	-0.24806	-0.84019	1.2713	-0.25957	-1.3851	-1.3074	-1.8396	-2.0119	-0.36038	-0.50508	-0.10041	0.007625	-0.2089	-0.15922	-0.19022	-0.85951	-0.48666	-1.0435	-0.10307	0.065899	0.35676	-0.0023569	0.19417	-0.0095035	0.087078	0.71268	-0.86501	-0.23444	-0.39678	-0.049834	-0.10691	0.028144	0.26027	0.12501	-0.55459	-0.77032	1.0874	0.033225	-1.1722	-0.10744
"TCGA-DM-A1HB"	-0.38095	0.25682	0.10861	-0.35692	1.3789	-0.62079	-0.77385	-0.20148	0.13202	0.49689	0.96893	0.82382	0.32558	0.17692	-0.27561	0.46497	0.028417	-1.4575	-2.1219	-0.018098	0.36141	-1.2905	0.36985	0.37833	-0.94931	0.39615	0.2863	0.67959	-0.014719	-0.079073	2.3189	-1.0788	-0.14395	0.80159	-2.0671	-0.54011	-0.2153	-0.54878	-0.27709	-0.14699	-1.4945	-0.22143	-1.1809	-1.6379	-0.50681	-0.32092	-0.31893	-0.043347	-0.067085	0.078617	-0.037993	-0.17612	0.32966	0.14885	-0.16817	-0.067668	0.17191	0.23613	0.2533	0.18054	-0.18392	1.2141	0.10444	-0.29779	-0.09091	0.096436	0.11166	-0.30968	-0.65059	-0.71146	-0.70894	-0.32226	0.64007	0.36051	-0.069544	-1.1916
"TCGA-A6-2683"	-1.1712	-0.48784	-0.41051	-0.18614	-0.53846	0.39604	-0.4277	0.13665	0.082691	-0.36106	-0.10195	-0.71127	-0.43232	0.31443	-0.31029	0.073935	-0.014323	-0.14802	-0.18804	-0.096521	-0.092086	0.299	-0.26809	0.27449	-0.28179	-0.19974	-0.05685	-0.74152	-0.44858	-0.10502	2.1051	1.4917	2.2185	-0.82671	-2.2783	-0.67088	-0.29548	-1.2932	0.71038	-0.59976	0.31353	-0.56941	0.53934	0.1066	0.27497	0.05409	0.7184	-0.024909	0.33295	-0.34166	-0.087203	0.84025	0.87299	-0.26068	-0.12875	0.10991	0.77882	-0.59474	0.89417	-0.1333	-0.18151	0.93759	0.41062	-0.6772	0.51424	-0.40307	-0.090572	0.21907	-0.10851	-0.31665	0.52139	0.91716	2.2055	0.039824	-0.20729	0.37713
"TCGA-AA-3519"	-0.87773	-0.36565	-0.18817	-0.46179	0.01984	0.28046	-0.73297	0.47283	-0.18589	-0.072212	0.67711	-0.31592	-0.32383	0.16826	-0.11147	-0.081409	0.37324	-0.49858	-0.54397	0.37667	0.45998	0.054501	-0.088721	0.25248	-0.33783	0.14629	0.17448	-1.0531	-0.18342	-0.21891	2.4675	1.4344	2.0268	-0.62414	-2.1899	-0.54323	-0.28595	-1.102	1.0672	-0.53554	-0.28178	-0.76878	0.5982	0.1421	0.034859	-0.070544	0.22918	-0.10077	0.24002	-0.14647	0.23594	0.34766	0.18533	0.31759	0.043404	0.28903	1.3921	-0.1138	0.49206	0.10188	0.41739	0.77263	1.2455	-0.4284	0.25924	-0.34446	0.1305	0.29179	-0.18756	-0.52176	0.49225	0.24801	1.3137	0.13185	-0.043274	0.34402
"TCGA-AA-3531"	-0.49938	-0.59965	-0.18372	-0.64713	-0.44902	0.29685	-0.60969	0.40737	-0.29753	0.017997	1.0373	-0.61658	-0.42056	0.18721	-0.43022	-0.016194	0.55042	0.02095	0.25562	0.069229	0.60058	0.5915	-0.13339	0.79118	-0.13845	0.052411	0.026591	-0.21055	0.095747	0.088386	2.18	0.78603	1.9672	-0.4366	-2.2863	-0.75701	-0.29376	-1.1604	-0.014887	-0.47998	-0.2719	-0.89683	0.21126	-0.23669	0.075624	-0.13797	0.034282	-0.089099	0.25838	-0.22916	0.11206	0.24194	-0.066975	-0.15392	-0.087542	0.21064	1.2079	-0.058949	0.20661	-0.063988	-0.10424	0.95448	0.71981	-0.60483	0.15366	-0.28995	-0.11874	0.16881	-0.24174	-0.25927	1.093	0.64491	2.9699	0.077239	-0.030206	0.24297
"TCGA-AA-3555"	-0.52195	0.02055	-0.033199	-0.64364	0.28064	-0.33464	-1.0601	0.47975	0.0023716	-0.097764	0.19325	-1.0962	-0.094517	-0.061675	-0.48694	0.26413	-0.1118	-0.13879	-0.32853	0.41466	-0.05428	-0.21785	-0.010728	0.073977	-0.27734	0.29171	0.026807	-0.14869	-0.40339	-0.37492	2.2655	0.73654	1.5504	0.57612	-2.2938	-0.67864	-0.28124	-0.89435	0.61645	-0.52727	0.83667	0.094211	0.70628	0.35247	-0.17476	0.25038	0.54641	-0.023374	0.06071	-0.093806	-0.042462	0.59901	0.38769	0.4086	-0.16534	-0.026891	-0.11862	-0.10495	0.040016	-0.12379	-0.064776	0.64619	1.0627	-0.35819	0.55467	-0.14911	0.10111	0.12791	-0.37487	-0.5582	0.61708	0.3654	3.0056	0.067947	0.4515	-0.44773
"TCGA-AA-3506"	-0.86756	0.33593	0.0026219	-0.60802	0.3564	0.11278	-0.16777	0.75846	-0.24427	-0.20092	-0.19641	0.0028333	-0.50271	0.21728	-0.025752	0.42287	-0.037328	-0.18225	-0.47895	-0.12513	-0.10849	-0.48791	-0.15321	-0.55654	-0.54622	-0.19107	-0.13123	-1.2221	0.25352	-0.084142	2.7913	1.0628	1.7227	-0.53779	-2.3864	-0.84243	-0.30478	-1.1583	0.96732	-0.4538	0.28935	-0.19925	0.32789	0.10971	0.3622	0.057302	0.37503	-0.24842	0.052918	-0.29677	0.030949	0.26041	0.1843	0.16422	0.022063	0.41768	0.92458	-0.074596	0.66085	0.20604	0.35929	0.6918	0.64367	-0.26073	0.10713	-0.24294	0.51183	-0.031216	0.49423	0.45235	0.46357	0.2013	2.9807	0.4369	0.63386	0.036869
"TCGA-AA-3664"	-1.3142	0.019823	-0.28257	-0.64789	1.1475	-0.17546	-0.71626	-0.054905	-0.11834	0.29587	0.71263	0.13498	0.44666	0.20364	-0.2244	0.87826	0.71209	-0.032231	-1.181	0.16892	-0.12325	0.18383	-0.32563	-0.41467	0.49728	0.29086	-0.11584	-0.42535	-0.023493	-0.085485	1.9195	0.88788	1.9111	-0.43982	-2.5047	-0.7098	-0.31599	-1.3283	0.96591	-0.11062	0.20384	-0.11337	0.46086	0.33466	0.35808	0.1937	-0.39567	-0.22362	0.17456	-0.35708	-0.11763	-0.032731	0.72484	0.07418	-0.431	0.19355	0.98351	-0.34278	0.46417	-0.28184	0.12126	1.1249	0.71351	-0.22126	0.79092	-0.2098	0.044321	-0.047345	0.31481	0.37678	-0.31998	0.0432	2.1822	0.15577	0.60375	0.73013
"TCGA-AA-3710"	-0.38944	0.3951	-0.087558	0.0026586	3.3792	-0.12658	-0.081259	0.85882	-0.038264	0.19684	0.095249	-0.40769	-0.23349	0.19102	-0.13056	0.62423	-0.13543	-0.84719	-0.62615	-0.084982	-0.009578	-0.6951	-0.031864	-0.65221	-0.2875	0.3924	-0.14993	-0.13856	0.21344	0.65238	2.7366	0.1619	1.0363	0.12037	-2.4729	-0.67275	-0.29717	-1.0302	0.41656	-0.16151	-0.47183	-0.54944	-0.016394	-0.47363	-0.090787	-0.29871	0.94754	-0.26135	-0.34169	-0.21078	-0.082964	0.01268	0.42266	0.67516	-0.35187	0.010785	0.061987	-0.0078065	0.12374	-0.1271	0.2347	1.5158	0.055379	-0.14389	-0.64821	-0.028798	0.064267	-0.0063934	0.063909	-0.25416	-0.36438	1.4629	3.2667	1.0308	1.3904	0.26401
