"sampleID"	"BAK"	"BAX"	"BID"	"BIM"	"CASPASE7CLEAVEDD198"	"BADPS112"	"BCL2"	"BCLXL"	"CIAP"	"CDK1"	"CYCLINB1"	"CYCLINE1"	"CYCLINE2"	"P27PT157"	"P27PT198"	"PCNA"	"FOXM1"	"X53BP1"	"ATM"	"CHK1PS345"	"CHK2PT68"	"KU80"	"MRE11"	"P53"	"RAD50"	"RAD51"	"XRCC1"	"FIBRONECTIN"	"NCADHERIN"	"COLLAGENVI"	"CLAUDIN7"	"ECADHERIN"	"BETACATENIN"	"PAI1"	"ERALPHA"	"ERALPHAPS118"	"PR"	"AR"	"INPP4B"	"GATA3"	"AKTPS473"	"AKTPT308"	"GSK3ALPHABETAPS21S9"	"GSK3PS9"	"PRAS40PT246"	"TUBERINPT1462"	"PTEN"	"ARAFPS299"	"CJUNPS73"	"CRAFPS338"	"JNKPT183Y185"	"MAPKPT202Y204"	"MEK1PS217S221"	"P38PT180Y182"	"P90RSKPT359S363"	"YB1PS102"	"EGFRPY1068"	"EGFRPY1173"	"HER2PY1248"	"HER3PY1298"	"SHCPY317"	"SRCPY416"	"SRCPY527"	"X4EBP1PS65"	"X4EBP1PT37T46"	"X4EBP1PT70"	"P70S6KPT389"	"MTORPS2448"	"S6PS235S236"	"S6PS240S244"	"RBPS807S811"	"CAVEOLIN1"	"MYH11"	"RAB11"	"GAPDH"	"RBM15"
"TCGA-83-5908"	-0.064325	0.249	-0.31843	-0.14856	2.1708	0.12728	0.29271	-0.0070364	0.046469	0.27187	0.029503	-0.36828	-0.2195	-0.083387	0.10434	-0.061158	-0.54562	-0.46283	0.073834	0.0045013	-0.14038	-0.3114	-0.0088052	-0.062401	-0.12564	-0.022447	-0.13563	0.13015	-0.34577	-0.080484	-0.42531	-0.034251	0.576	0.39168	-1.7856	-0.48048	-0.4647	-0.63417	1.6305	0.11287	-0.42762	-0.28505	0.38289	-0.13308	-0.017373	0.05612	0.51026	-0.13732	0.29734	0.16865	-0.15402	0.77108	0.43782	0.86568	-0.045737	0.14903	2.7014	0.44705	1.5828	0.066881	0.10973	1.5036	1.1248	-0.070443	0.27738	0.10508	-0.33499	0.21115	0.38118	0.31466	-0.21922	0.99329	2.1638	-0.10678	-1.5676	-0.27268
"TCGA-50-5942"	-0.10503	-0.18428	-0.42611	-0.67633	-0.94997	0.72001	-0.21179	0.096244	-0.17885	0.054238	-1.9529	-1.0985	-0.40885	-0.047545	-0.31198	-0.4099	-1.0187	-0.36183	-0.049058	0.055977	-0.41811	0.51404	-0.16625	-0.68018	-0.29441	-0.37464	-0.33546	-0.20967	-0.53061	0.45762	0.74039	0.047508	0.87245	-0.95686	-1.5652	-0.21952	-0.40857	-0.76531	-0.028092	-0.2894	-0.091481	-0.013393	0.19282	0.21299	0.15887	0.064972	0.11715	0.31331	0.57394	-0.11343	0.91672	0.12177	0.30608	1.5563	0.87026	0.026603	0.89276	0.33471	0.78215	-0.18984	0.038202	0.59294	-0.25144	-0.099161	1.1455	-0.21708	0.073535	0.36977	0.91101	0.67399	-0.091261	2.6532	3.3704	0.71956	-2.1947	-0.38664
"TCGA-64-5774"	0.86698	-0.017178	-0.13675	0.41017	-0.4178	0.021615	0.49647	0.10208	0.10662	0.25264	0.84052	-0.50866	0.15924	-0.075307	0.15352	-0.22427	0.28132	-0.27441	-0.62222	0.032097	0.22505	0.077459	0.081565	-0.75895	-0.20112	-0.16569	0.29925	1.2281	0.18118	-0.3331	0.93593	-0.57946	-0.29074	0.68745	-1.7106	0.55704	-0.35413	-0.83338	1.7087	-0.23142	-0.91268	-0.3577	0.37628	-0.2287	0.02152	-0.32908	-0.34197	-0.088048	0.1261	0.045219	-0.11837	1.3495	0.88408	0.17747	0.4308	0.25271	2.0467	0.59061	0.69405	0.1428	-0.295	1.004	-0.58122	0.35677	0.41655	0.36402	-0.20834	0.0013971	0.73802	0.45797	0.98396	-1.9569	0.76116	-0.27177	-0.010525	-0.16157
"TCGA-44-6147"	0.24757	-0.37309	-0.049154	-0.42273	-0.39995	0.10418	0.031609	-0.076988	-0.03587	0.24121	-1.5086	-0.8743	-0.30919	-0.34219	-0.2649	-0.5063	-0.77215	-0.19045	-0.14658	-0.1904	-0.23173	0.14694	0.067768	-0.33316	0.11856	-0.10159	-0.30271	0.084559	-0.22628	0.19043	0.059135	0.096816	0.62613	0.82566	-1.3636	-0.40749	-0.35768	-0.40681	1.2687	0.19699	0.53871	0.1806	0.39258	0.28017	0.1307	0.45738	0.4063	0.032974	0.20453	0.0070391	-0.11386	0.90802	0.19598	0.29397	0.12478	0.055174	2.7629	1.1041	1.4389	0.16335	0.014271	0.69891	0.89423	-0.18217	0.36748	-0.24884	0.012995	0.37462	-0.20045	-0.13038	-0.82033	3.2884	3.1202	0.16426	-2.9904	-0.46626
"TCGA-75-6211"	1.0162	0.091904	0.49589	0.36865	0.46648	0.15347	0.42005	0.36139	-0.044535	0.12546	0.27201	-0.38554	-0.031174	-0.1189	0.88759	-0.42821	-0.024949	0.28417	-0.23191	-0.17587	0.29963	0.64853	0.43472	-0.84778	0.31328	0.099817	-0.10188	0.29477	0.74772	-0.17225	-0.079584	-0.35049	-0.058039	1.1261	-1.5463	-0.22406	-0.44526	0.076451	0.87015	-0.2593	-0.84629	-0.32226	0.027157	-0.56237	0.0060195	-0.47997	-0.23441	-0.12058	-0.13058	0.067762	-0.16928	0.099844	-0.072636	-0.9882	-0.14349	0.37418	0.20121	0.5202	0.11583	0.29289	-0.5782	0.34117	0.91034	0.13511	-0.084708	0.3079	-0.35039	-0.15047	-0.62996	-0.27167	-0.010278	-0.90758	1.0304	0.17031	-2.002	-0.38033
"TCGA-50-6592"	0.61652	0.1265	0.41044	-0.47122	0.72207	-0.0086932	-0.74861	0.024066	-0.097046	0.33647	0.40348	0.36409	0.028633	-0.2946	-0.2331	0.0015558	-0.16256	-0.73273	-0.92456	-0.062143	0.17472	-0.53835	0.36622	-0.12884	-0.40789	0.40422	0.1839	0.67072	0.40301	-0.0055797	0.56175	-0.87653	-0.62233	2.479	-1.4524	-0.51612	-0.42061	-0.51782	1.6851	0.43172	-0.84083	-0.24109	-0.042194	-0.32905	0.09738	-0.080792	-0.12285	0.40521	-0.065931	0.24085	-0.049192	0.2432	0.32462	0.13776	0.21077	0.18318	0.053021	0.99557	0.83135	0.20397	-0.24261	1.5131	0.84165	-0.14737	-0.54418	0.060332	-0.31979	-0.17304	-0.24493	-0.64686	-0.3325	-0.1363	0.55541	0.6219	-0.85172	-0.76493
"TCGA-49-6742"	0.75156	-0.19472	0.36592	-0.5749	-0.45329	0.39301	-0.24589	0.20746	-0.079383	0.060086	-0.4397	-0.48133	-0.013313	-0.22707	-0.48655	-0.34182	-0.27125	-0.64536	-0.66986	-0.25565	0.0057848	0.14457	0.21711	-0.62232	-0.4163	0.23139	-0.33854	-0.081053	0.42388	0.29048	1.2121	0.46397	0.26682	0.44426	-1.708	-0.36959	-0.33936	-0.39088	0.49225	0.24696	-0.26878	0.23785	-0.14386	-0.092637	0.095993	-0.30523	0.09078	0.044462	-0.023105	0.11311	0.28411	0.61168	0.37733	0.8197	0.22302	0.40161	0.58785	1.4312	1.0865	0.15068	0.025785	0.89344	0.40905	-0.36494	-0.6003	-0.19287	-0.53046	-0.13373	0.53188	0.41175	0.11397	3.0665	1.9207	1.0155	-3.6357	-0.75157
"TCGA-91-6829"	1.0519	-0.27742	0.43033	-0.38868	-0.20015	0.5321	-0.52283	0.14173	-0.030361	0.36406	-0.16953	-0.24369	-0.10407	-0.22544	-0.37493	-0.025082	-0.14499	-0.40461	-0.079157	0.066883	-0.12568	0.055241	0.081533	-1.1685	0.088573	0.022057	-0.12704	0.84395	0.13424	0.43872	0.093988	-2.1696	-0.12524	2.5984	-1.1665	-0.3566	-0.42053	-0.37863	0.33936	0.07651	0.0010399	-0.058307	0.33395	0.35729	0.20902	0.22654	0.37491	0.13196	0.056458	0.016068	-0.033368	0.058717	-0.0091129	0.93175	0.31889	0.28355	-0.065783	0.98619	0.68077	0.066597	-0.30665	0.42	0.32636	-0.065981	-0.10398	0.044283	-0.38541	0.061264	-0.50762	-0.20259	-0.1643	0.038328	1.9424	0.10535	-2.9036	-0.42871
"TCGA-91-6849"	0.507	-0.51731	0.20417	-0.16979	-0.32192	0.27097	-0.11643	0.15119	-0.0087231	0.19932	-1.3802	-0.67578	-0.39126	-0.32042	-0.25199	-0.71991	-0.56698	-0.57891	-0.18965	-0.091048	0.08875	-0.39497	0.22813	-0.96712	-0.26797	0.0060604	-0.34935	-0.060848	0.57592	-0.1109	1.1907	-0.41838	0.051865	0.81462	-1.4291	-0.38097	-0.40213	0.34776	0.472	-0.054439	0.50104	-0.02244	0.45998	0.30177	0.13038	0.25184	0.079389	0.028671	0.22732	0.1212	-0.095845	1.0084	0.46284	0.69732	0.38332	0.18547	0.38902	1.1134	0.50391	0.20747	-0.20753	0.31154	0.40436	-0.41051	-0.30128	-0.20167	-0.055652	0.11468	0.74601	0.6892	-0.2734	0.96397	1.5836	0.49352	-2.9924	-0.85065
"TCGA-55-6971"	0.013414	0.23716	-0.027719	0.35783	1.7036	-0.050082	-0.079165	0.055771	0.16622	0.39005	-0.23296	-0.16123	-0.2003	-0.31405	0.066872	-0.38639	-0.17497	-0.3856	-0.13094	0.013562	-0.087213	-0.23136	0.095894	-1.167	-0.5898	-0.30828	0.11003	0.16675	0.25026	-0.42876	0.56534	-0.29304	0.59253	0.467	-1.4281	-0.17221	-0.39119	-0.25921	1.1267	-0.3917	-0.52861	-0.38202	0.44162	-0.28344	-0.15098	0.057085	0.067919	0.23458	0.044294	0.096643	-0.12938	-0.17008	0.35398	0.38496	0.12041	0.604	0.44292	0.67111	0.71883	0.1757	-0.36251	1.2572	0.29803	0.010287	-0.15332	0.085572	-0.2986	0.12793	-0.019497	0.21518	-0.20818	1.6748	-0.11682	-0.017154	-0.98782	-0.46531
"TCGA-50-5930"	-0.30421	0.60375	-0.10046	0.26664	-0.21158	-0.35921	0.083266	0.13097	-0.013505	0.16712	-0.59951	-0.22771	0.22083	-0.056707	0.0086995	-0.034772	-0.51108	-1.1564	-0.75399	-0.21967	0.17627	-0.76642	0.35699	-0.13007	-0.77601	0.31064	0.066739	0.38013	0.68172	0.64377	1.9299	-0.25481	-1.2881	1.0683	-1.7693	-0.37511	-0.39194	-0.428	-0.11114	0.15511	-0.80931	-0.41437	-1.1308	-1.4279	-0.177	-0.18349	0.10894	0.13741	-0.08015	0.2334	0.13354	0.083309	0.66944	0.50247	-0.13424	0.087701	-0.56282	0.80538	0.31783	0.39347	-0.45652	0.48438	0.51021	-0.33521	-0.96401	0.065985	-0.32438	-0.066521	-0.62773	-0.82192	-0.85288	3.1623	2.1219	0.63555	-0.89429	-1.227
"TCGA-64-5778"	0.3084	-0.40262	-0.20654	-0.11437	-0.20724	0.24966	0.20616	0.1388	0.031922	0.076114	-0.74547	0.2204	-0.28081	-0.23544	-0.38587	-0.63987	-0.5128	0.16536	0.070586	-0.045332	-0.31817	0.23257	0.029601	0.76727	-0.1216	-0.21341	-0.16856	0.5852	-0.0025317	0.60685	-0.083843	-0.29991	0.35447	-0.51293	-1.3402	-0.23479	-0.43377	-0.52678	0.80088	-0.1169	-0.31863	-0.5629	0.010366	-0.26692	-0.035618	-0.1922	-0.084717	0.10176	-0.11273	-0.001291	-0.27275	0.4217	0.12309	0.30835	0.048548	0.071617	0.47313	0.58171	0.15618	-0.038319	-0.19849	-0.037648	-0.38491	-0.23976	-0.296	0.026025	-0.34017	0.40668	-0.56611	-0.6947	-0.51139	1.7142	3.4559	0.060993	-2.6459	-0.30407
"TCGA-64-5815"	0.59486	-0.38363	0.39894	-0.58515	-0.37829	0.20081	-0.51877	0.17611	-0.12598	0.22573	-0.78168	-0.5697	-0.10486	-0.18826	-0.16286	-0.60941	-0.39579	-0.51942	-0.29773	-0.086439	0.13219	-0.082251	0.46687	-0.39704	-0.62586	0.010949	-0.3556	0.73298	0.73852	-0.052437	-0.059902	-0.57191	0.15884	0.75463	-1.4455	-0.43799	-0.42494	-0.339	2.2581	0.036381	-0.15158	-0.36362	-0.26088	-0.28442	0.050418	-0.19015	0.14168	0.22858	0.23865	0.098099	0.41455	0.39028	0.41275	0.20092	-0.025662	0.080801	1.5249	0.53866	0.81646	0.17843	-0.1535	0.39868	-0.3395	-0.21583	-0.52843	-0.047858	0.15996	0.00031395	-0.11352	-0.30895	-0.63932	-0.093314	-0.46382	0.46359	-1.7705	-0.55691
"TCGA-75-6212"	-0.10083	-0.048037	-0.23428	-0.76737	-0.70282	0.15432	-0.45482	-0.02191	-0.22583	-0.34425	-1.292	-0.57612	-0.29493	-0.28734	-0.19616	-0.49699	-0.72542	-0.057207	-0.017123	-0.18983	-0.34469	0.40276	-0.017831	-0.63567	-0.13434	-0.21316	-0.40931	-0.29891	-0.14306	-0.38714	0.21052	0.37202	0.83116	-0.58452	-1.6835	-0.063391	-0.25196	0.29296	-0.4854	-0.20784	-0.81228	-0.75405	-0.62124	-0.6848	-0.032936	-0.46458	0.42387	0.34544	0.10849	-0.045735	-0.19455	-0.3629	-0.2246	0.33938	0.10975	0.43021	1.4454	0.49432	0.24443	-0.080516	-0.15306	0.28417	-0.8739	-0.18149	-0.68377	-0.27937	-0.093946	-0.29861	0.6553	0.22929	-0.75336	2.0681	-0.86029	0.02227	-0.21905	-0.37617
"TCGA-50-6593"	0.20162	-0.5389	-0.2676	-0.35736	-0.33302	0.48108	-0.29542	0.12808	0.14269	0.31774	-0.64698	-0.73792	-0.015458	-0.25957	-0.2266	-0.41897	-0.50843	0.45956	0.077507	-0.057818	-0.3301	0.5047	-0.10325	-0.76474	-0.049137	-0.22738	-0.14462	0.26054	-0.34436	0.1271	0.36497	0.25187	1.0201	0.13255	-1.3978	-0.44976	-0.3665	-0.51648	1.0807	-0.066694	-0.5424	-0.038175	0.15174	-0.041265	0.053302	-0.22828	0.78382	0.047578	0.051459	-0.083947	-0.219	0.76055	0.093549	0.64493	0.048735	0.040829	1.6767	0.54762	0.72102	-0.10061	-0.065981	0.073266	0.20157	-0.02559	0.18689	0.037877	-0.2637	0.14067	-0.31469	-0.1424	-0.4017	1.8204	2.5992	0.090064	-2.9281	0.068408
"TCGA-44-6774"	-0.48242	0.40472	-0.1533	-0.20476	0.15953	0.27797	-0.56787	0.14522	-0.21614	0.20026	0.15399	-0.64466	-0.083475	-0.18946	-0.32911	0.32209	-0.2773	-1.4753	-0.98399	-0.073968	0.5838	-0.58649	0.26064	-0.010071	-1.1701	0.12483	0.37092	0.48762	0.18795	0.34342	0.70426	-0.69318	-1.6061	1.6986	-1.5669	-0.55808	-0.3545	-0.57724	0.24444	-0.15551	-1.147	-0.44426	-0.90061	-0.98104	0.1424	-0.25356	0.020165	0.13831	-0.2001	0.17747	0.086513	1.0815	0.95908	0.89439	-0.11642	0.40212	0.46914	0.64456	0.93005	0.36679	-0.038707	1.0896	1.055	0.35428	1.278	0.49844	-0.26829	0.070377	0.1799	0.29563	0.20562	-0.41432	2.6308	0.2456	-1.4045	-1.1761
"TCGA-91-6830"	-0.1541	-0.55436	0.14174	-0.42248	-0.50155	0.56962	-0.98046	0.16001	-0.10486	0.8076	-0.77978	-0.28883	-0.31972	-0.2186	-0.59037	-0.63189	-0.74916	-0.35976	-0.24521	-0.083552	-0.23464	-0.15439	0.078475	-0.70284	-0.038255	0.036043	-0.19783	0.34414	-0.084407	0.55724	1.1843	1.6853	1.1889	3.8534	-1.7442	-0.473	-0.4479	-0.43153	1.2018	-0.19672	-0.56333	-0.068062	0.27843	0.6558	0.35165	0.050952	0.35966	0.97678	-0.058844	-0.072082	0.81502	-0.44329	-0.004872	1.4403	0.55901	0.10704	1.3404	0.39145	2.2308	0.096048	-0.0033423	2.6377	1.3756	-0.079848	0.65127	0.26537	-0.54521	0.030788	0.025629	0.14292	0.30939	2.8004	1.6977	0.040488	-0.43127	-0.46474
"TCGA-86-6851"	0.40744	-0.051879	-0.21214	0.13429	2.8408	0.69198	-0.021471	0.032429	0.040072	0.081763	-0.6249	-0.48385	-0.24712	-0.2798	0.41337	-0.7877	0.2966	-0.28773	-0.19453	0.083597	0.084991	-0.19636	-0.08539	-0.30397	-0.17764	-0.44112	-0.32402	-0.14565	-0.11962	-0.30281	-0.57055	0.15312	0.56012	-0.21893	-1.0639	-0.43438	-0.31055	-0.59739	1.4321	-0.18254	0.021746	-0.5782	0.68201	0.37282	0.0061366	0.025492	0.2012	-0.073787	-0.059513	0.10156	-0.19838	0.78052	0.51249	0.98872	0.06855	0.45028	0.80541	0.48702	1.5023	0.27071	-0.22074	1.4623	0.61173	-0.06331	0.61129	0.087453	-0.11236	0.38508	0.50822	0.23232	-0.19306	0.69846	-0.26423	-0.26632	-1.0302	-0.36808
"TCGA-55-6978"	0.085255	0.068188	-0.040563	-0.15675	0.087754	-0.16057	-0.34022	0.12631	0.088761	0.34423	1.0217	-0.20477	0.018301	-0.058739	-0.1102	-0.5762	0.29775	0.042561	-0.26065	-0.047565	-0.46599	-0.20645	0.14954	-1.0844	0.080171	0.049753	-0.22257	0.36693	-0.71558	0.99504	-0.2023	-0.068659	0.61136	0.94685	-2.0007	-0.67155	-0.51324	-0.63764	2.2521	-0.11097	-1.4798	-0.36309	-0.15366	-0.69292	0.028034	-0.47869	0.7076	-0.23497	0.20096	0.13566	-0.3735	-0.56968	0.21981	-0.3406	-0.39746	0.023613	-0.22237	0.37081	0.83384	0.15191	-1.2449	1.2057	0.16792	-0.073585	-1.2069	-0.014063	-0.6459	-0.56443	-0.90673	-0.32386	-0.13366	-0.25811	0.95577	0.24173	-1.0597	-0.64003
"TCGA-50-5931"	0.68483	-0.23359	-0.03659	1.7391	-0.25988	-0.12166	1.0989	-0.027395	0.13778	0.31789	0.83667	-0.13824	-0.10183	-0.2261	-0.19101	-0.071177	0.95913	0.24875	0.036126	-0.017414	-0.11806	1.0116	-0.1008	-0.45416	0.053246	-0.048883	0.034716	0.52046	0.027344	0.33552	-0.58579	-1.267	-0.47958	0.38734	-1.8313	-0.32825	-0.34105	-0.08066	-0.02748	-0.26315	-0.85543	-0.0086068	-0.60505	-0.53573	-0.078671	-0.3184	0.39939	-0.057803	0.067776	-0.11447	-0.10599	-0.16024	-0.14645	-0.28264	-0.52598	-0.31511	-0.17568	0.53931	-0.0365	-0.04675	-0.38383	0.16399	-0.87004	-0.16992	0.3179	0.024825	-0.30401	-0.10108	-0.94259	-0.37285	-1.13	2.7635	3.1794	0.0093303	-1.0217	0.17885
"TCGA-05-5715"	0.39878	0.011887	0.0018525	-0.19267	-0.68781	-0.19671	-0.31658	0.26292	0.4982	0.13298	1.0374	-0.52676	0.25613	-0.099972	-0.21366	0.19954	0.84615	0.20241	-0.26588	-0.11859	-0.2074	0.26386	0.018034	0.4109	0.3228	-0.045295	-0.31508	0.43948	-0.23231	-0.072353	-0.94368	-4.0524	-0.022641	2.3921	-1.9625	-0.27688	-0.42837	-0.77374	-0.69197	-0.22613	-1.243	-1.0978	-1.1307	-1.1045	-0.10741	-0.45186	0.22311	-0.12488	0.35204	-0.050982	-0.26113	-0.48495	1.0753	-0.65433	-0.15814	0.097825	0.5441	0.38374	0.026803	0.013737	-0.20603	0.73584	-0.34203	0.50714	-0.70341	-0.15426	-0.14497	-0.34303	-0.072921	-0.025084	1.6967	4.3398	-0.057575	-0.18749	1.4641	-0.41508
"TCGA-44-5645"	1.3551	-0.26775	-0.019234	-0.35363	-0.74653	0.47649	-0.28548	0.19541	-0.24339	0.21297	-1.7382	-1.1403	-0.2856	-0.16747	-0.3743	-0.58404	-0.73652	-0.056394	-0.024377	-0.064904	-0.11963	-0.018937	0.024826	-0.58324	-0.32101	-0.1411	-0.30709	0.86985	0.089837	0.87349	-0.30397	0.94509	0.87021	-0.74086	-1.3496	0.0071862	-0.40648	-0.3182	0.17752	-0.11462	1.2654	0.65563	0.37016	0.35342	0.30927	0.48122	0.21693	0.32739	0.24362	0.020825	0.19976	0.65895	0.42272	0.25468	0.057776	0.076865	3.7827	1.1951	2.0923	0.1927	0.44437	0.78827	0.21923	-0.41298	0.16948	-0.30753	0.31531	0.32723	0.49267	0.3113	-0.81367	3.0169	3.0992	0.19012	-3.1486	-0.56926
"TCGA-67-6215"	0.46678	0.08855	0.22884	-0.528	-0.70354	0.19706	-0.64715	0.35796	0.1994	0.017359	-0.75182	-0.73372	-0.12662	-0.22935	-0.34389	-0.094703	-0.54185	-0.16199	0.018746	-0.20529	-0.20089	-0.082593	0.072134	-0.70748	-0.020581	-0.088996	-0.38317	-0.06861	-0.16183	0.24029	0.40906	0.63179	0.68612	-0.50155	-1.7283	0.53521	-0.40828	-0.66657	-0.48013	-0.19094	-0.40567	-0.1955	-0.49421	-0.42521	0.027596	-0.17241	0.49655	0.71674	-0.34357	-0.075578	-0.14816	-0.031368	-0.17571	-0.12145	-0.0023522	0.056605	0.16366	0.92732	0.26355	0.035545	-0.12033	0.61862	-0.54933	-0.3928	-0.99534	-0.20819	-0.24092	-0.17019	-0.47423	-0.27269	-0.97763	2.4063	1.518	0.49703	-1.1821	-0.35
"TCGA-75-6205"	-0.32777	0.80005	0.24797	-0.20392	0.39185	-0.060392	0.16044	0.38016	0.44888	-0.47705	0.12301	-0.58529	-0.32812	-0.4041	-0.14933	-0.59174	-0.29656	0.21327	0.51163	-0.49269	-0.55349	0.84487	-0.27992	-0.68057	0.56952	-0.3223	0.051569	1.0953	-0.62458	-0.30774	-0.71937	0.17673	0.49802	2.9436	-1.3843	-0.69585	-0.40187	-1.0021	2.6907	0.20713	-1.3299	-1.113	-0.63394	-1.0714	-0.46342	-0.75415	0.87722	0.062069	-0.60561	-0.19281	-0.74081	-0.88036	-0.80743	-1.0199	-0.71451	-0.31157	-0.068387	-0.49233	-0.40494	-0.26764	-0.92269	-0.34158	-1.0822	-0.035463	0.23135	0.42229	-0.71788	-0.22335	-1.7476	-1.1369	-1.5232	2.271	1.2608	-0.43083	-1.0119	0.22487
"TCGA-50-6594"	1.0398	-0.71498	0.36572	-0.31514	-0.26586	0.51725	-0.64609	0.036193	0.052725	0.09318	-0.29734	0.16044	-0.23095	-0.31232	-0.097967	-0.34472	-0.51444	-0.18163	-0.68093	-0.17689	0.029304	-0.52391	0.26958	-0.63699	-0.25812	0.0079685	-0.15382	0.80234	0.46912	0.041469	0.48008	-0.18765	-0.75735	1.9961	-1.6256	-0.22909	-0.42339	-0.41569	0.98901	-0.12861	-0.60291	-0.23686	-0.11116	-0.056042	0.10499	-0.27496	0.30653	0.79944	0.48473	0.20047	-0.15729	1.1334	1.3732	0.59995	-0.0026655	0.38512	1.1266	0.97757	1.1531	0.10629	0.52353	1.3609	0.16456	-0.24209	-0.1614	0.22436	-0.13852	0.06746	0.6416	0.74961	0.12401	-0.5512	0.51348	0.48732	-1.9458	-0.64461
"TCGA-44-6775"	0.81657	0.16318	0.29857	-0.055528	-0.51212	0.57295	-0.27864	0.18041	-0.0404	0.20891	-0.70214	-0.28296	-0.25465	-0.27119	-0.30158	-0.14355	-0.68443	-0.44929	-0.22877	-0.21096	-0.21864	-0.18461	0.0041275	-0.63342	-0.11807	-0.089448	-0.16172	0.86738	-0.12896	-0.079131	-0.60345	-0.47063	0.15959	1.064	-1.3937	-0.37534	-0.41776	-0.42321	0.918	0.5031	0.11696	0.12188	0.5586	0.35104	0.16391	0.14963	0.49366	0.24559	-0.19452	0.080197	-0.26354	0.35238	-0.11689	0.76687	0.19852	0.27748	0.08604	0.72767	0.30587	0.013937	-0.44897	0.36406	-0.25153	0.092296	0.05084	-0.0050194	-0.48126	0.094647	0.64059	0.57741	-0.30515	0.95496	2.7312	-0.14953	-2.5064	-0.6402
"TCGA-91-6831"	2.2085	0.25364	0.96302	0.9384	0.51451	-0.050606	0.18079	0.48788	-0.1722	0.36651	0.72291	-0.52314	0.15383	-0.12192	0.16746	0.011336	-0.086859	-0.6069	-0.46794	-0.19977	0.28475	-0.00086427	0.44404	-0.69216	-0.23981	0.40434	0.011471	1.0608	0.81455	0.35047	-0.43316	-1.016	-0.59926	2.3177	-1.2014	-0.089157	-0.41751	-0.088957	0.35327	0.15953	-1.095	-0.094911	-0.75313	-0.84021	0.00042685	-0.15204	-0.45994	0.052791	-0.20191	0.15788	-0.15522	-0.13234	0.30543	-0.861	0.30274	0.076247	-0.46941	1.1365	-0.13936	0.36757	-0.2339	-0.37224	-1.442	-0.067746	0.064119	0.50207	-0.32536	-0.81401	-0.54555	-0.18053	-0.60376	0.90789	2.4512	0.3329	-2.0178	-0.52131
"TCGA-55-6969"	1.6841	-0.034602	0.54353	0.47073	0.31906	0.19206	0.37834	0.27832	-0.095835	0.078917	-0.57542	-0.78294	-0.097727	-0.23697	0.61448	-0.56319	-0.28829	-0.35966	-0.16772	0.083125	0.24089	-0.10218	0.37903	0.027832	0.10319	-0.10826	-0.049249	0.65439	0.82972	-0.37041	-0.79753	-1.5166	-0.48073	0.53025	-1.0845	-0.25758	-0.437	-0.17113	0.51549	-0.053238	-0.83745	-0.92151	-0.1531	-0.50925	-0.052854	-0.28189	0.32706	-0.15409	-0.10303	0.092484	-0.2152	0.51229	0.27467	-0.04385	-0.15291	-0.045461	-0.29803	0.83444	0.060064	0.40787	-0.47554	-0.085258	-0.71194	-0.20147	-0.58199	0.079364	-0.15176	-0.12308	-0.78188	-0.55751	-0.54342	0.61412	1.8447	-0.068991	-2.1888	-0.12771
"TCGA-55-6970"	0.45479	-0.53229	0.33164	-0.038828	-0.63432	0.35091	-0.32536	0.0612	-0.0034672	0.39966	-0.5547	-0.42997	-0.31106	-0.34802	-0.3763	-0.87744	-0.55686	-0.4774	-0.24243	-0.12163	0.01682	0.12951	0.20837	-0.98504	-0.26274	-0.1164	-0.27868	0.0067456	0.38315	0.094078	0.96244	-0.33074	0.40547	-0.52828	-1.5014	-0.49202	-0.3959	-0.36229	0.089638	0.014863	0.67959	0.089763	0.5416	0.4317	0.086455	0.13256	0.069858	-0.19763	0.18752	0.13941	-0.02263	1.3333	0.42325	0.44074	0.36263	0.29812	0.9985	0.84372	1.416	0.34852	-0.18881	1.3332	0.7254	-0.38214	-0.22755	0.064061	0.56539	0.37641	0.48997	0.73043	-0.312	3.2797	1.468	0.39146	-4.9801	-0.35824
"TCGA-50-5932"	0.13446	-0.3636	0.15943	-0.68457	-0.57206	-0.053364	-0.019735	0.044393	-0.076562	0.274	-1.9588	-1.0538	-0.28853	-0.33385	-0.48497	-0.7385	-0.78057	-1.2382	-0.25328	-0.47151	-0.20318	-0.65066	0.10809	-0.40038	-0.22674	0.054068	-0.44793	0.18805	0.32244	1.8513	0.38918	-0.41919	0.28341	-0.73198	-1.3684	-0.43807	-0.39301	-0.0047029	0.086507	0.18463	0.18972	0.078559	0.042564	-0.0036648	0.032105	0.14311	-1.7802	-0.052445	-0.22709	0.091429	0.086703	0.27784	0.40118	0.44186	-0.024111	-0.11882	0.5494	0.85112	1.3705	0.19562	-0.093552	0.32358	1.7148	-0.62092	-0.1573	-0.36107	0.19683	0.091501	-0.77019	-0.31459	-1.1643	5.5372	3.9476	0.57854	-2.7931	-1.9279
